Step-eval,Value-eval
141569970,279.0839233398
141599970,338.8029174805
141614970,32.3185882568
141629970,383.8912353516
141644970,182.7139282227
141659970,261.1962585449
141674970,35.9617271423
141689970,277.5220031738
141704970,282.7628479004
141719970,396.5804138184
141749970,268.821105957
141764970,35.8739509583
141779970,315.6839294434
141809970,289.6523742676
141824970,34.1279678345
141839970,324.1212768555
141854970,174.2363433838
141869970,345.3245544434
141899970,439.8292236328
141914970,280.3450317383
141929970,265.863494873
141959970,343.154083252
141974970,61.6643676758
141989970,354.2978515625
142019970,318.635345459
142049970,319.120300293
142079970,235.6269226074
142109970,239.2030944824
142124970,188.1877746582
142139970,372.2091064453
142154970,65.3398590088
142169970,367.5791931152
142184970,39.0254669189
142199970,422.7551574707
142229970,290.9669494629
142244970,41.3640975952
142259970,375.4048461914
142274970,152.4680023193
142289970,301.3793029785
142319970,334.4495239258
142334970,55.1839561462
142349970,336.6760559082
142364970,98.0832519531
142379970,410.9836120605
142394970,69.7756118774
142409970,291.051940918
142439970,250.4461517334
142469970,410.2635803223
142484970,277.3125
142499970,349.6897277832
142514970,341.4475708008
142529970,282.5529785156
142544970,87.1253662109
142559970,291.3834838867
142574970,123.0446624756
142589970,344.0490112305
142619970,373.190032959
142634970,80.6785430908
142649970,367.4146118164
142679970,360.2744445801
142709970,316.0826416016
142739970,367.6552429199
142754970,8.8596324921
142769970,340.3173217773
142799970,295.8134155273
142814970,4.9926080704
142829970,360.9523620605
142844970,335.5092773438
142859970,348.7041015625
142889970,365.1028442383
142904970,191.3867034912
142919970,292.9366455078
142949970,317.3644714355
142964970,85.3225860596
142979970,195.4257202148
143009970,303.9236450195
143039970,430.292388916
143054970,17.686416626
143069970,294.9693908691
143099970,373.1381835938
143114970,31.9147987366
143129970,329.9022521973
143159970,389.8258056641
143189970,358.6415100098
143219970,372.2654724121
143249970,288.8576049805
143264970,67.3008956909
143279970,263.9303588867
143294970,98.544593811
143309970,500.0184936523
143339970,383.2543334961
143354970,5.6798424721
143369970,269.0971984863
143399970,339.0359802246
143414970,7.5683660507
143429970,269.4745788574
143444970,187.4033660889
143459970,336.345123291
143489970,407.2062683105
143519970,315.4871520996
143534970,60.5333404541
143549970,227.7711334229
143579970,307.8840942383
143609970,250.2272338867
143624970,138.341293335
143639970,333.5139465332
143654970,20.730140686
143669970,458.7379455566
143684970,216.107421875
143699970,405.9657592773
143729970,415.6118774414
143759970,330.3332214355
143774970,303.5856018066
143789970,281.4333190918
143804970,158.7987060547
143819970,340.8798828125
143849970,311.3286437988
143864970,382.0469360352
143879970,261.5481262207
143909970,371.336151123
143939970,328.768951416
143969970,308.3704223633
143984970,254.0407409668
143999970,436.8881530762
144029970,393.9676818848
144059970,409.072265625
144089970,188.009185791
144119970,253.969329834
144134970,2.1150016785
144149970,326.741607666
144179970,328.6565551758
144209970,366.7650756836
144239970,392.4724731445
144254970,20.2764987946
144269970,349.2348937988
144299970,317.181640625
144314970,10.9992160797
144329970,313.9210205078
144359970,305.5693054199
144389970,310.0691833496
144404970,-12.624130249
144419970,330.345489502
144434970,207.1861724854
144449970,306.5620727539
144479970,322.7820739746
144494970,-1.1808784008
144509970,322.3895568848
144539970,406.9884643555
144554970,-4.1337652206
144569970,347.9914855957
144599970,268.0729370117
144614970,142.447265625
144629970,234.6516723633
144644970,9.8982410431
144659970,276.6077270508
144689970,355.3468322754
144719970,286.3734130859
144734970,41.2849006653
144749970,267.3544311523
144779970,337.4426574707
144809970,291.481048584
144839970,340.7391662598
144854970,-1.0894043446
144869970,318.900970459
144899970,386.5639648438
144929970,251.9969940186
144959970,216.4203796387
144989970,403.7193603516
145004970,182.7275848389
145019970,346.8222351074
145034970,41.3811683655
145049970,308.275177002
145079970,392.7642211914
145094970,54.1650619507
145109970,286.7581481934
145124970,153.4919586182
145139970,333.9483947754
145169970,306.0936889648
145199970,388.0371704102
145229970,361.9043273926
145259970,336.910736084
145289970,339.8134765625
145319970,288.0105285645
145334970,103.373046875
145349970,474.0968933105
145364970,409.2188415527
145379970,372.549407959
145409970,331.573059082
145424970,23.2114677429
145439970,415.1582641602
145469970,330.4641723633
145484970,366.6217651367
145499970,320.1073303223
145529970,404.3666687012
145544970,436.9925231934
145559970,304.6979370117
145589970,350.112121582
145619970,539.096496582
145649970,452.8129577637
145679970,362.1295166016
145694970,122.0881271362
145709970,253.5309448242
145724970,78.4837112427
145739970,449.2148742676
145769970,358.6556396484
145799970,379.4980773926
145814970,52.7441444397
145829970,338.2211608887
145859970,383.310546875
145874970,283.9423522949
145889970,325.4048156738
145904970,266.8162231445
145919970,263.4977416992
145949970,362.6231079102
145964970,28.7614936829
145979970,368.4063720703
146009970,337.3997192383
146024970,151.088394165
146039970,264.284576416
146054970,164.9048461914
146069970,306.9550170898
146099970,264.5258483887
146114970,22.7690219879
146129970,461.3355407715
146144970,92.5753860474
146159970,405.0646362305
146174970,-1.4688682556
146189970,333.3267822266
146204970,203.0944213867
146219970,334.4645080566
146234970,184.8339691162
146249970,218.2545166016
146264970,73.1924438477
146279970,438.3137817383
146309970,285.9599914551
146324970,4.6767058372
146339970,342.1128845215
146354970,200.8607635498
146369970,328.5442199707
146399970,289.5782775879
146429970,286.3381958008
146459970,274.6778564453
146474970,340.9503479004
146489970,443.5650024414
146519970,289.3597106934
146549970,387.188079834
146579970,260.1460571289
146609970,425.0761108398
146624970,127.1805114746
146639970,380.1806640625
146669970,365.0669250488
146684970,55.6660842896
146699970,434.6458129883
146729970,299.9645690918
146759970,373.3301696777
146789970,343.7178344727
146804970,15.9407720566
146819970,392.1279296875
146834970,21.3679866791
146849970,357.8722839355
146864970,62.338684082
146879970,315.0835571289
146894970,148.4354705811
146909970,214.118347168
146939970,209.8362121582
146954970,127.0570297241
146969970,364.3088684082
146999970,384.6846313477
147029970,256.4657897949
147059970,371.6429748535
147089970,345.8355407715
147119970,312.9913024902
147149970,281.7308044434
147164970,365.6722106934
147179970,293.0178527832
147194970,135.6410217285
147209970,315.010559082
147239970,351.4708557129
147254970,79.4621353149
147269970,306.8620910645
147284970,24.4901046753
147299970,501.4707336426
147329970,183.9459991455
147344970,20.5123443604
147359970,350.3034057617
147389970,320.7044067383
147419970,297.6450195313
147434970,314.9332580566
147449970,345.2145385742
147464970,146.5673370361
147479970,377.4863891602
147494970,9.5600891113
147509970,284.9613342285
147524970,319.1098632813
147539970,233.200592041
147569970,338.5851135254
147584970,154.6684112549
147599970,281.9153747559
147629970,450.1423034668
147659970,487.5891418457
147674970,132.397277832
147689970,355.3656921387
147719970,344.5680847168
147749970,313.809387207
147764970,392.7706604004
147779970,310.5980834961
147809970,250.8078613281
147824970,105.3914794922
147839970,297.2116699219
147854970,175.503036499
147869970,307.0513305664
147884970,504.8328857422
147899970,349.5815734863
147929970,332.4849853516
147944970,69.672088623
147959970,320.1739501953
147989970,355.5994262695
148004970,233.5071716309
148019970,266.698425293
148049970,351.7512817383
148064970,103.0759506226
148079970,313.192199707
148094970,21.3768596649
148109970,279.6524963379
148139970,310.6712646484
148169970,418.8215026855
148184970,47.8328819275
148199970,339.5801696777
148229970,356.0367736816
148244970,103.5295028687
148259970,414.7774963379
148274970,40.3395957947
148289970,311.6174621582
148304970,50.6398620605
148319970,286.2946166992
148349970,319.1903991699
148364970,308.1649780273
148379970,261.5686645508
148409970,324.3753356934
148424970,188.4117584229
148439970,327.5537109375
148469970,370.5184020996
148499970,353.0482788086
148529970,315.8770141602
148559970,308.9248657227
148574970,140.5803375244
148589970,253.9888000488
148619970,284.4448242188
148649970,355.0601501465
148664970,-5.0513443947
148679970,288.8510131836
148694970,94.3514480591
148709970,330.6142883301
148724970,68.5191879272
148739970,324.5567626953
148754970,27.1648178101
148769970,291.3851928711
148799970,425.3844299316
148829970,280.7757568359
148844970,32.6338233948
148859970,264.4128723145
148874970,309.1111755371
148889970,303.0595397949
148904970,80.9070205688
148919970,271.4604187012
148949970,342.3306274414
148964970,36.2195129395
148979970,236.6645812988
148994970,298.2947387695
149009970,338.1029052734
149024970,45.173614502
149039970,300.2974243164
149069970,234.9187011719
149099970,231.4966888428
149114970,12.3403234482
149129970,304.8297424316
149144970,359.041229248
149159970,228.9419555664
149189970,392.2563476563
149204970,-8.834441185
149219970,281.2593994141
149234970,226.5496520996
149249970,350.6139221191
149279970,310.2148742676
149294970,252.5749816895
149309970,329.4545288086
149339970,261.1824035645
149369970,311.8071289063
149384970,69.2324752808
149399970,330.9300231934
149414970,29.6460952759
149429970,300.2414855957
149444970,8.542591095
149459970,251.1935882568
149489970,224.9797363281
149504970,43.1674499512
149519970,390.0213623047
149534970,12.5796585083
149549970,267.8773193359
149564970,88.0095367432
149579970,350.6994934082
149609970,340.2164611816
149639970,294.8743286133
149654970,139.5692138672
149669970,401.1988830566
149684970,288.3494567871
149699970,333.3062133789
149714970,-27.0136241913
149729970,252.7590637207
149744970,375.681060791
149759970,232.3983459473
149789970,342.895690918
149804970,87.654548645
149819970,304.1334838867
149849970,324.8923034668
149879970,261.1690673828
149894970,37.8855285645
149909970,207.5652008057
149924970,97.1815185547
149939970,331.6523742676
149954970,274.6274719238
149969970,215.7682800293
149999970,252.6577606201
150029970,293.8426818848
150059970,266.0584411621
150089970,241.4702301025
150119970,233.1829986572
150149970,230.8284759521
150179970,256.3159790039
150194970,157.1618804932
150209970,205.102935791
150239970,285.2557373047
150269970,220.0979766846
150299970,351.45703125
150329970,324.4995117188
150344970,159.1181488037
150359970,320.7859802246
150374970,171.12449646
150389970,252.5310974121
150404970,10.764509201
150419970,332.5325927734
150434970,122.3614273071
150449970,250.9085845947
150464970,461.5944824219
150479970,290.4723815918
150494970,121.1497879028
150509970,198.3752746582
150539970,283.4598693848
150569970,263.8389587402
150584970,98.6230926514
150599970,317.2789001465
150629970,286.3574829102
150659970,205.008972168
150689970,301.215057373
150719970,465.5855712891
150749970,286.9684448242
150764970,30.1941490173
150779970,348.6364440918
150794970,293.6842956543
150809970,230.8903961182
150824970,12.8814620972
150839970,349.9761657715
150854970,73.4465179443
150869970,301.5307312012
150884970,125.148651123
150899970,410.2084655762
150914970,241.166015625
150929970,242.4398498535
150959970,290.727142334
150989970,334.5955810547
151004970,36.2819366455
151019970,206.5671234131
151049970,361.3403625488
151064970,313.4705505371
151079970,297.4544677734
151094970,159.2052307129
151109970,272.7060241699
151124970,132.0130310059
151139970,417.491973877
151169970,269.6569213867
151184970,456.977722168
151199970,317.996307373
151214970,30.7598457336
151229970,360.2711181641
151259970,223.8425140381
151274970,44.9437103271
151289970,291.2731018066
151319970,325.1172180176
151349970,232.5471343994
151379970,360.8831176758
151409970,266.5084533691
151424970,13.1950702667
151439970,221.3936004639
151454970,27.0058040619
151469970,346.131652832
151484970,228.0754699707
151499970,277.6842346191
151514970,136.8944244385
151529970,365.6348876953
151544970,118.1428070068
151559970,349.0258789063
151574970,443.0158081055
151589970,452.6736450195
151604970,33.5955047607
151619970,268.6879272461
151634970,84.5810546875
151649970,309.6951599121
151664970,352.2054443359
151679970,359.0275878906
151694970,260.4744873047
151709970,312.9417419434
151724970,48.0889854431
151739970,303.9705810547
151754970,55.7023162842
151769970,200.0021820068
151784970,-21.5824928284
151799970,276.0498046875
151814970,36.7227020264
151829970,307.8724975586
151859970,144.9170684814
151874970,113.1768951416
151889970,355.3792114258
151904970,31.4787063599
151919970,428.3784179688
151934970,58.5208969116
151949970,403.0880737305
151964970,84.7830047607
151979970,303.484375
151994970,310.8823547363
152009970,356.2600402832
152024970,103.4394073486
152039970,331.0639343262
152054970,113.0520782471
152069970,268.066619873
152099970,364.2839660645
152114970,57.3061714172
152129970,315.3210754395
152159970,323.1481628418
152174970,387.5213928223
152189970,315.3576049805
152204970,54.7171058655
152219970,301.7974243164
152234970,111.9475784302
152249970,464.2695922852
152264970,78.0348815918
152279970,377.0767211914
152294970,109.9404220581
152309970,326.0653381348
152324970,42.0207061768
152339970,249.0382080078
152354970,125.2069320679
152369970,336.9309387207
152384970,333.9389343262
152399970,314.7631225586
152414970,56.1238937378
152429970,292.9443359375
152444970,156.0413818359
152459970,360.7295532227
152489970,360.3141174316
152504970,175.2530975342
152519970,250.6080627441
152534970,175.7828063965
152549970,362.7612609863
152564970,28.9068870544
152579970,452.2161865234
152594970,8.5016965866
152609970,269.6365661621
152624970,72.2054519653
152639970,342.90625
152654970,201.0833740234
152669970,336.2428283691
152684970,87.9306030273
152699970,394.9413757324
152714970,73.3731079102
152729970,355.7372436523
152744970,228.2696990967
152759970,372.3901672363
152789970,418.3421936035
152819970,223.0165863037
152849970,532.6070556641
152879970,286.6079711914
152894970,172.2117004395
152909970,366.613494873
152924970,-19.7677669525
152939970,433.7797851563
152954970,174.141998291
152969970,394.8431091309
152984970,79.1360549927
152999970,246.9579772949
153029970,359.0813293457
153044970,105.4183959961
153059970,280.4277954102
153074970,37.2735710144
153089970,258.927154541
153104970,55.0927772522
153119970,410.258026123
153149970,237.1863555908
153179970,273.4840087891
153209970,331.8300170898
153239970,405.0779418945
153254970,-34.0413627625
153269970,360.0795593262
153299970,326.1679077148
153314970,233.3926696777
153329970,307.2026062012
153344970,119.1633377075
153359970,332.8573303223
153374970,135.529876709
153389970,356.6759338379
153419970,218.9556274414
153449970,409.0740356445
153464970,334.6497802734
153479970,216.1441345215
153509970,272.8586120605
153539970,405.4992370605
153554970,73.8829421997
153569970,291.120513916
153599970,424.7753295898
153629970,289.1878967285
153644970,16.4599971771
153659970,320.606628418
153689970,239.8499603271
153704970,117.7481460571
153719970,224.3172912598
153734970,483.9644165039
153749970,216.4131774902
153764970,394.1669616699
153779970,339.8977661133
153794970,102.2871170044
153809970,315.1022644043
153824970,145.9502716064
153839970,309.0150146484
153854970,281.9710083008
153869970,344.2029418945
153899970,275.7642211914
153929970,395.6591186523
153944970,277.5242004395
153959970,344.7867126465
153974970,127.5423431396
153989970,218.4348297119
154019970,329.5716552734
154034970,34.9947242737
154049970,346.3773803711
154064970,168.8255615234
154079970,224.5579528809
154094970,76.266960144
154109970,359.4700622559
154124970,132.3919525146
154139970,408.589630127
154154970,66.813041687
154169970,406.3181152344
154184970,92.1400375366
154199970,362.9719543457
154214970,305.9354553223
154229970,275.061920166
154259970,237.6863708496
154289970,217.8385925293
154319970,184.2962493896
154349970,253.1740264893
154379970,392.0052185059
154409970,349.926361084
154424970,256.4390563965
154439970,227.298034668
154454970,284.8043212891
154469970,379.8357543945
154484970,110.385269165
154499970,315.5909423828
154529970,318.7893981934
154544970,119.5294876099
154559970,320.1977233887
154589970,432.6968994141
154604970,-49.3872909546
154619970,399.0311889648
154634970,126.5627288818
154649970,242.7290496826
154679970,366.0927734375
154709970,272.2286682129
154724970,90.2521057129
154739970,383.9141235352
154769970,327.644744873
154799970,385.6143493652
154829970,295.9228210449
154844970,119.0624313355
154859970,342.7444152832
154874970,43.5785255432
154889970,535.3489990234
154919970,346.8157653809
154949970,440.0645141602
154964970,28.633687973
154979970,411.15234375
155009970,266.1449584961
155039970,316.8280639648
155069970,324.762878418
155084970,41.5705986023
155099970,358.7457275391
155129970,367.3338623047
155159970,386.7503662109
155174970,34.541053772
155189970,335.5176391602
155219970,392.045135498
155234970,90.5492782593
155249970,469.7923583984
155264970,111.5858154297
155279970,317.7568969727
155294970,178.3645629883
155309970,341.1989440918
155339970,281.0221862793
155369970,288.9689331055
155384970,-2.0311882496
155399970,243.7219696045
155414970,244.5380096436
155429970,232.2664031982
155444970,382.5057678223
155459970,260.4594421387
155474970,449.1519775391
155489970,391.8047790527
155504970,196.2414093018
155519970,295.7493896484
155549970,376.6705322266
155564970,35.4380149841
155579970,375.0139465332
155594970,403.2522277832
155609970,294.0081176758
155639970,323.7532958984
155654970,392.2003479004
155669970,468.0722351074
155684970,204.7775115967
155699970,374.575958252
155729970,246.6709289551
155744970,142.299041748
155759970,296.0061340332
155789970,300.7327270508
155804970,262.0459289551
155819970,394.3304443359
155849970,323.9197692871
155879970,369.130065918
155909970,399.7288208008
155924970,4.9836411476
155939970,287.736114502
155969970,296.3540039063
155984970,361.5156555176
155999970,407.6177368164
156014970,23.0430583954
156029970,385.5632019043
156044970,97.9931716919
156059970,430.388671875
156074970,-42.7422561646
156089970,277.439666748
156104970,55.3060455322
156119970,454.1484985352
156149970,433.1086120605
156164970,487.0747680664
156179970,423.7769775391
156209970,484.2192687988
156239970,438.1553344727
156269970,438.9243164063
156284970,204.3719177246
156299970,394.1721191406
156314970,400.0166931152
156329970,275.9148254395
156344970,358.5114746094
156359970,213.9103851318
156389970,317.7651062012
156404970,190.7581939697
156419970,351.4753417969
156449970,350.752532959
156464970,94.9471893311
156479970,297.8916931152
156509970,340.9198608398
156524970,125.7256164551
156539970,299.981262207
156554970,196.4766235352
156569970,256.5420227051
156584970,144.127456665
156599970,358.9648132324
156629970,303.0018005371
156659970,290.8684387207
156689970,348.2889404297
156719970,323.784362793
156749970,412.0514526367
156779970,380.5223693848
156794970,144.6510314941
156809970,376.7513122559
156824970,89.3656082153
156839970,302.8438110352
156854970,98.7873687744
156869970,420.5915222168
156884970,116.6562194824
156899970,395.4377746582
156929970,312.7386779785
156944970,45.986114502
156959970,399.6467590332
156974970,54.9258232117
156989970,313.8177490234
157004970,25.837802887
157019970,451.5357971191
157049970,474.6061401367
157079970,342.803314209
157109970,282.7943725586
157139970,333.2514648438
157169970,281.2894897461
157199970,351.973449707
157214970,216.2205047607
157229970,280.4827575684
157259970,210.9431304932
157289970,284.3616638184
157304970,142.5705413818
157319970,363.7371520996
157334970,80.1279296875
157349970,387.0939025879
157364970,124.372428894
157379970,293.8098449707
157394970,72.4954605103
157409970,376.8371887207
157424970,97.6487884521
157439970,331.7239379883
157469970,335.4898986816
157484970,320.6517028809
157499970,373.0696105957
157529970,355.9281005859
157559970,305.1061706543
157574970,326.3606567383
157589970,429.4418640137
157604970,118.7194137573
157619970,400.6198120117
157634970,14.149933815
157649970,434.9360961914
157664970,293.1496276855
157679970,374.3600769043
157694970,222.9487609863
157709970,258.612121582
157724970,177.842666626
157739970,343.0846557617
157754970,127.4243927002
157769970,241.2606506348
157784970,48.0079078674
157799970,327.9371948242
157814970,225.7075195313
157829970,243.2988128662
157844970,37.0361022949
157859970,384.1360778809
157889970,373.908996582
157904970,37.1023216248
157919970,302.1440429688
157949970,297.4481201172
157964970,115.7445907593
157979970,315.5778808594
157994970,202.5680236816
158009970,300.6546936035
158024970,53.6466522217
158039970,312.6214904785
158054970,297.8473510742
158069970,418.5791931152
158084970,0.2234520912
158099970,321.7495422363
158114970,135.9557495117
158129970,399.2007751465
158144970,311.8127746582
158159970,399.8524475098
158174970,252.1964874268
158189970,331.0969238281
158204970,58.7553939819
158219970,310.1235656738
158234970,35.5588111877
158249970,350.1888122559
158264970,142.3532104492
158279970,335.9830932617
158309970,400.522857666
158324970,66.4107513428
158339970,239.4288024902
158354970,216.6560211182
158369970,355.0830383301
158399970,339.2835388184
158429970,363.9622802734
158459970,291.5882263184
158474970,442.0675964355
158489970,391.4491577148
158519970,215.6170501709
158534970,103.6362533569
158549970,254.7304077148
158579970,253.7944335938
158609970,385.4271240234
158639970,361.17578125
158654970,45.7734718323
158669970,276.5416564941
158684970,121.8753890991
158699970,320.6600952148
158714970,305.7787475586
158729970,351.8822937012
158759970,429.8129272461
158774970,144.0921936035
158789970,516.8625488281
158804970,109.8169784546
158819970,259.3382263184
158834970,131.6412353516
158849970,296.9362182617
158864970,204.90965271
158879970,311.3847045898
158894970,10.7170143127
158909970,270.6722717285
158924970,309.2560424805
158939970,438.3540344238
158954970,109.717590332
158969970,278.4048461914
158999970,254.8826446533
159014970,172.2239074707
159029970,297.4237060547
159044970,49.2354774475
159059970,435.9948120117
159074970,270.8750305176
159089970,326.8133544922
159119970,252.019241333
159134970,165.8536224365
159149970,411.791229248
159164970,25.8938560486
159179970,371.345489502
159194970,212.9113311768
159209970,301.9841918945
159224970,262.9265136719
159239970,324.6930236816
159269970,370.421081543
159284970,125.7133483887
159299970,328.512878418
159314970,556.3451538086
159329970,422.9406433105
159344970,140.5850067139
159359970,535.5677490234
159389970,350.0885009766
159404970,60.967212677
159419970,403.0383605957
159434970,29.7144680023
159449970,273.962677002
159479970,351.3304443359
159494970,12.3685407639
159509970,250.9998168945
159524970,82.0166549683
159539970,420.6891784668
159569970,249.8451538086
159599970,285.6200866699
159614970,50.3815765381
159629970,346.686920166
159644970,249.0444946289
159659970,336.9661560059
159674970,152.6418762207
159689970,323.5357055664
159704970,213.7984771729
159719970,375.574798584
159734970,12.1951389313
159749970,409.3473815918
159764970,140.2376251221
159779970,355.7244873047
159809970,318.1333618164
159824970,100.8955535889
159839970,409.6682434082
159854970,488.1316833496
159869970,246.5528717041
159884970,88.0591125488
159899970,318.3469238281
159929970,312.4221801758
159944970,214.8145599365
159959970,237.6756439209
159989970,370.4429626465
160004970,47.6327552795
160019970,366.8255615234
160049970,246.1590270996
160079970,278.7035217285
160109970,345.7459716797
160124970,71.4591751099
160139970,327.4817810059
160169970,325.6534423828
160184970,169.9765930176
160199970,364.7030029297
160214970,37.7155151367
160229970,449.6315917969
160244970,241.445526123
160259970,304.3962402344
160289970,315.6552734375
160304970,67.4227523804
160319970,435.1289367676
160334970,14.3601226807
160349970,313.2260437012
160364970,419.9755249023
160379970,357.7554016113
160394970,418.1353149414
160409970,239.9982299805
160439970,318.8116149902
160454970,39.7941131592
160469970,258.2594909668
160484970,89.4591293335
160499970,235.0777282715
160514970,106.9074707031
160529970,287.1914672852
160544970,179.9698028564
160559970,209.0645904541
160589970,384.6405029297
160604970,9.897819519
160619970,250.7806091309
160649970,395.2614135742
160679970,217.6428070068
160694970,162.7171630859
160709970,384.1452331543
160724970,91.0043411255
160739970,375.7062072754
160769970,331.8335266113
160784970,31.9407596588
160799970,395.9285888672
160814970,216.4122924805
160829970,204.4852752686
160859970,348.7799987793
160889970,265.5833129883
160919970,314.2265625
160949970,384.020111084
160964970,70.7102966309
160979970,336.4279174805
160994970,127.3890533447
161009970,285.5903930664
161024970,113.1453552246
161039970,347.3817138672
161054970,167.9900512695
161069970,284.6789550781
161099970,349.9669494629
161114970,41.3215789795
161129970,273.9551696777
161159970,144.9662780762
161189970,264.6168823242
161219970,312.323059082
161234970,187.7657012939
161249970,340.7982788086
161264970,83.8493423462
161279970,267.3738098145
161294970,64.6876831055
161309970,338.7135925293
161324970,139.0811462402
161339970,365.2285461426
161369970,424.7393188477
161399970,307.7629089355
161429970,356.7394714355
161459970,304.4619445801
161489970,364.3348999023
161519970,321.653717041
161534970,451.5620117188
161549970,276.286315918
161564970,152.1466064453
161579970,226.5769195557
161594970,147.8638916016
161609970,306.208404541
161639970,316.2303771973
161654970,43.3281326294
161669970,357.5641479492
161684970,27.4544086456
161699970,259.3187561035
161714970,30.9750061035
161729970,278.6054077148
161759970,371.7699890137
161789970,268.5444641113
161819970,324.7428894043
161849970,312.0649414063
161879970,289.1502990723
161909970,319.0671081543
161939970,319.0051574707
161954970,44.8919219971
161969970,188.6256866455
161999970,359.706237793
162029970,376.0190429688
162044970,15.7309894562
162059970,303.9552001953
162089970,317.5400390625
162104970,116.0983810425
162119970,249.420715332
162134970,161.0094299316
162149970,374.2665100098
162164970,47.4699897766
162179970,278.5708007813
162209970,356.8327331543
162239970,328.9083251953
162254970,22.4617938995
162269970,373.1286315918
162299970,304.1101379395
162329970,314.8763122559
162359970,365.0196228027
162374970,18.5052127838
162389970,252.7116241455
162404970,176.8139343262
162419970,412.3359069824
162434970,175.2221221924
162449970,322.8686828613
162464970,192.2148590088
162479970,289.4257507324
162494970,107.8258209229
162509970,300.5120239258
162539970,274.7975158691
162554970,314.9514465332
162569970,339.6661376953
162584970,118.3221435547
162599970,313.0423278809
162629970,345.1252746582
162644970,356.6500244141
162659970,358.5335388184
162674970,252.1140594482
162689970,385.870300293
162704970,93.0377197266
162719970,316.1042785645
162734970,199.8754425049
162749970,395.3027954102
162764970,217.2532653809
162779970,239.2629241943
162794970,82.4647750854
162809970,297.7665405273
162824970,124.0224151611
162839970,329.0885009766
162854970,121.2099151611
162869970,300.2383117676
162899970,398.5261535645
162914970,329.225189209
162929970,355.3617858887
162944970,107.9725494385
162959970,292.0142822266
162974970,7.8664007187
162989970,252.1633605957
163004970,75.2033157349
163019970,298.1015930176
163034970,251.8376617432
163049970,343.3475036621
163079970,220.1331481934
163094970,303.0247497559
163109970,226.640625
163139970,353.1760559082
163169970,371.1099853516
163199970,323.8770141602
163229970,297.1007385254
163244970,281.3734741211
163259970,268.7608642578
163289970,330.2469787598
163304970,61.6758384705
163319970,312.1775512695
163334970,186.3914031982
163349970,260.4513549805
163364970,200.0520477295
163379970,354.2567749023
163409970,318.1848449707
163424970,76.3751144409
163439970,234.3260650635
163454970,53.9510002136
163469970,335.9642333984
163484970,54.0648384094
163499970,302.9961853027
163514970,157.3627929688
163529970,244.786819458
163544970,88.8956298828
163559970,280.7807006836
163589970,335.6355895996
163604970,253.2150268555
163619970,474.758392334
163649970,340.2702026367
163664970,42.2005729675
163679970,317.1242675781
163694970,357.8115539551
163709970,322.2213745117
163724970,135.1312561035
163739970,193.4983673096
163754970,353.5732421875
163769970,355.689666748
163784970,332.7926940918
163799970,269.5520629883
163829970,284.1507263184
163844970,45.9924507141
163859970,250.8485717773
163889970,291.940032959
163919970,401.4449462891
163934970,22.7331733704
163949970,413.6818847656
163964970,105.3815994263
163979970,248.2222137451
163994970,261.2727050781
164009970,304.7866516113
164039970,290.6084594727
164054970,110.870765686
164069970,369.2583312988
164099970,317.7836608887
164129970,448.3638000488
164144970,283.7899169922
164159970,264.2043151855
164174970,65.4804229736
164189970,410.3992919922
164204970,9.8955554962
164219970,389.4795532227
164234970,102.3463363647
164249970,301.3405151367
164264970,314.2703552246
164279970,423.2222900391
164309970,345.7887268066
164339970,288.7813110352
164354970,111.3394393921
164369970,250.1178283691
164384970,305.4376220703
164399970,239.0775909424
164414970,236.3360595703
164429970,186.0560150146
164444970,508.1652832031
164459970,286.627532959
164474970,66.9745407104
164489970,307.5679931641
164519970,387.2571105957
164534970,213.4343414307
164549970,301.5257873535
164579970,304.5597839355
164609970,293.1813049316
164639970,238.3287200928
164669970,333.1056213379
164684970,167.966217041
164699970,155.0804595947
164714970,177.2634124756
164729970,247.7541351318
164744970,66.0814208984
164759970,438.144744873
164774970,46.5091896057
164789970,285.9485168457
164804970,81.0559158325
164819970,287.5698547363
164834970,27.6169166565
164849970,433.2245788574
164864970,28.3715267181
164879970,320.6362915039
164894970,394.583404541
164909970,263.7966003418
164924970,149.2377166748
164939970,289.0745544434
164969970,431.639251709
164999970,248.0513153076
165014970,186.7161407471
165029970,372.8706970215
165044970,10.3262863159
165059970,336.6883850098
165089970,293.848236084
165119970,271.4837646484
165134970,37.406085968
165149970,337.8850708008
165164970,131.6374359131
165179970,212.0214691162
165194970,295.8965454102
165209970,354.1354980469
165239970,341.8210754395
165254970,128.7259063721
165269970,231.6712036133
165284970,244.6472015381
165299970,366.9009399414
165314970,422.6557922363
165329970,236.658706665
165359970,358.2315368652
165374970,131.0268096924
165389970,363.8339233398
165404970,425.0806274414
165419970,270.5742492676
165449970,301.0972595215
165479970,358.8858032227
165509970,363.4479675293
165524970,121.7170028687
165539970,378.7831726074
165554970,28.3488407135
165569970,284.2918701172
165584970,155.8145141602
165599970,381.1448364258
165614970,118.595489502
165629970,304.798614502
165659970,222.2517242432
165674970,21.2218284607
165689970,372.2451477051
165719970,369.9323120117
165734970,65.3523254395
165749970,214.4904174805
165779970,244.6493225098
165794970,91.6831893921
165809970,322.5344543457
165824970,149.7641143799
165839970,290.3909606934
165854970,38.9353523254
165869970,243.329574585
165884970,40.215801239
165899970,256.0409240723
165929970,144.9565582275
165944970,118.9605636597
165959970,452.4144897461
165989970,481.0957641602
166004970,137.197845459
