wall_time,step,simulate/cond_3/mean_score,simulate/cond_5/mean_length,simulate/cond_4/mean_frew
1545158749.09434,29970,961.0642700195312,1000.0,1.5615919828414917
1545158788.824897,59970,957.2425537109375,1000.0,1.8105342388153076
1545158827.276971,89970,966.6593017578125,1000.0,5.976816654205322
1545158865.973832,119970,956.6386108398438,1000.0,7.275174140930176
1545158904.66381,149970,962.3651123046875,1000.0,13.542567253112793
1545158943.480608,179970,958.7891845703125,1000.0,12.466147422790527
1545158983.240896,209970,967.396240234375,1000.0,21.65154266357422
1545159022.649081,239970,957.4724731445312,1000.0,19.5527286529541
1545159062.383333,269970,949.0040283203125,1000.0,4.810222148895264
1545159103.196245,299970,946.1795654296875,1000.0,10.456552505493164
1545159142.63916,329970,946.5270385742188,1000.0,13.439839363098145
1545159180.702753,359970,934.7633666992188,1000.0,12.791017532348633
1545159217.394647,389970,927.8964233398438,1000.0,14.192809104919434
1545159254.16304,419970,928.041015625,1000.0,18.901090621948242
1545159291.210156,449970,934.0636596679688,1000.0,18.228099822998047
1545159327.660974,479970,945.616943359375,1000.0,33.72321701049805
1545159364.173111,509970,919.6397705078125,1000.0,8.646175384521484
1545159400.513844,539970,920.8687744140625,1000.0,13.99722957611084
1545159437.102153,569970,923.3822631835938,1000.0,18.522924423217773
1545159474.765159,599970,948.459228515625,1000.0,39.91221237182617
1545159510.881188,629970,922.5437622070312,1000.0,21.31083106994629
1545159547.287252,659970,936.2608032226562,1000.0,35.36055374145508
1545159583.78388,689970,929.8900756835938,1000.0,30.82682228088379
1545159620.306982,719970,922.8251342773438,1000.0,21.428133010864258
1545159656.508666,749970,934.7362670898438,1000.0,39.73508071899414
1545159692.744109,779970,934.383544921875,1000.0,42.79022979736328
1545159729.249999,809970,900.8562622070312,1000.0,17.68267059326172
1545159765.683971,839970,892.801025390625,1000.0,8.73816967010498
1545159802.214017,869970,910.0994873046875,1000.0,26.046846389770508
1545159839.394575,899970,917.9220581054688,1000.0,20.330549240112305
1545159876.173694,929970,903.527587890625,1000.0,24.44565200805664
1545159912.626807,959970,897.1369018554688,1000.0,19.16245460510254
1545159949.036048,989970,914.7216186523438,1000.0,25.027318954467773
1545159985.204648,1019970,899.606689453125,1000.0,22.678028106689453
1545160021.308194,1049970,884.6807861328125,1000.0,8.644725799560547
1545160057.659457,1079970,876.7818603515625,1000.0,6.35105037689209
1545160094.176494,1109970,881.585693359375,1000.0,12.767319679260254
1545160130.883733,1139970,880.64453125,1000.0,17.334077835083008
1545160167.153279,1169970,884.7615356445312,1000.0,23.853666305541992
1545160204.321827,1199970,890.7517700195312,1000.0,11.763813972473145
1545160240.783044,1229970,909.5376586914062,1000.0,19.4439640045166
1545160277.273921,1259970,899.0084838867188,1000.0,22.00617027282715
1545160313.634107,1289970,872.3174438476562,1000.0,11.130261421203613
1545160349.628937,1319970,915.116943359375,1000.0,24.89366340637207
1545160385.596777,1349970,903.0267333984375,1000.0,19.61725425720215
1545160421.56172,1379970,904.961669921875,1000.0,29.87738609313965
1545160458.374524,1409970,888.4480590820312,1000.0,23.206981658935547
1545160494.350115,1439970,894.2107543945312,1000.0,25.504796981811523
1545160530.106541,1469970,904.0585327148438,1000.0,34.217185974121094
1545160566.816103,1499970,894.2265014648438,1000.0,27.553768157958984
1545160602.984487,1529970,892.1256103515625,1000.0,30.32196617126465
1545160639.214922,1559970,906.8317260742188,1000.0,40.7603759765625
1545160675.010081,1589970,913.6286010742188,1000.0,36.772254943847656
1545160710.869609,1619970,910.4666748046875,1000.0,35.58070755004883
1545160746.640579,1649970,887.8458862304688,1000.0,14.417557716369629
1545160782.524382,1679970,893.1878662109375,1000.0,25.29694175720215
1545160818.689371,1709970,895.3410034179688,1000.0,28.312009811401367
1545160854.329309,1739970,889.0277099609375,1000.0,22.427080154418945
1545160890.372642,1769970,899.0482788085938,1000.0,39.28654098510742
1545160927.215434,1799970,872.8695678710938,1000.0,25.3555965423584
1545160963.404383,1829970,899.5828857421875,1000.0,37.130592346191406
1545160999.697665,1859970,907.7177734375,1000.0,49.37856674194336
1545161035.529922,1889970,894.4300537109375,1000.0,38.74281311035156
1545161071.23324,1919970,889.9010620117188,1000.0,48.901954650878906
1545161106.978549,1949970,893.1580810546875,1000.0,51.230857849121094
1545161142.83931,1979970,883.5921630859375,1000.0,46.3103141784668
1545161179.118241,2009970,899.272216796875,1000.0,47.93007278442383
1545161214.938197,2039970,872.8975830078125,1000.0,35.30320358276367
1545161250.843114,2069970,870.0114135742188,1000.0,37.1712646484375
1545161287.76798,2099970,877.8448486328125,1000.0,63.554264068603516
1545161323.656461,2129970,867.6055297851562,1000.0,49.4935417175293
1545161359.871169,2159970,868.928466796875,1000.0,30.135168075561523
1545161395.718673,2189970,888.9894409179688,1000.0,46.31028366088867
1545161431.491625,2219970,882.3407592773438,1000.0,57.05525588989258
1545161467.298078,2249970,868.5507202148438,1000.0,39.09912109375
1545161503.152244,2279970,856.3055419921875,1000.0,40.36679458618164
1545161539.305146,2309970,847.6298828125,1000.0,24.510183334350586
1545161575.114491,2339970,888.2186279296875,1000.0,50.853397369384766
1545161610.994004,2369970,885.665283203125,1000.0,55.39573669433594
1545161640.509855,2384970,354.25115966796875,399.0,25.549419403076172
1545161647.627706,2399970,865.7767944335938,993.3448486328125,58.91246795654297
1545161677.835655,2414970,364.0436096191406,405.0,29.19408416748047
1545161684.306042,2429970,896.0668334960938,1000.0,61.161895751953125
1545161713.857412,2444970,297.72918701171875,345.0,18.110774993896484
1545161720.438003,2459970,871.6981201171875,1000.0,58.33641052246094
1545161756.492476,2489970,856.1005249023438,1000.0,38.40691375732422
1545161792.271075,2519970,865.7144775390625,1000.0,47.94183349609375
1545161827.98908,2549970,864.8529052734375,1000.0,43.2498893737793
1545161863.873294,2579970,884.8529052734375,1000.0,62.537601470947266
1545161899.975792,2609970,881.3265380859375,1000.0,58.21661376953125
1545161935.985476,2639970,861.1743774414062,1000.0,41.69395446777344
1545161971.951009,2669970,871.4533081054688,1000.0,49.12071228027344
1545162008.511598,2699970,874.194580078125,1000.0,41.3561897277832
1545162037.952154,2714970,364.67889404296875,427.0,0.8644494414329529
1545162044.373911,2729970,856.1876831054688,1000.0,36.64630889892578
1545162080.612225,2759970,874.2846069335938,1000.0,52.318660736083984
1545162116.335546,2789970,877.3845825195312,1000.0,56.3286247253418
1545162152.057555,2819970,858.498046875,1000.0,42.6163330078125
1545162181.65399,2834970,385.1459045410156,410.0,39.44038391113281
1545162187.97584,2849970,873.0377807617188,1000.0,49.4655876159668
1545162224.138408,2879970,845.8496704101562,1000.0,40.23234176635742
1545162260.41621,2909970,870.3682250976562,1000.0,57.17656326293945
1545162296.289116,2939970,826.1113891601562,1000.0,30.2383975982666
1545162332.119782,2969970,836.2064819335938,1000.0,39.43097686767578
1545162369.079521,2999970,814.441162109375,1000.0,19.2198486328125
1545162405.043726,3029970,840.3865356445312,1000.0,40.07679748535156
1545162441.221681,3059970,873.3717041015625,1000.0,54.994895935058594
1545162477.118108,3089970,837.0152587890625,1000.0,37.39710998535156
1545162513.025927,3119970,848.7161865234375,1000.0,47.23454666137695
1545162548.976074,3149970,853.2008666992188,1000.0,49.92832946777344
1545162584.832877,3179970,843.5519409179688,1000.0,48.9488525390625
1545162621.070412,3209970,867.4689331054688,1000.0,55.63551712036133
1545162656.799108,3239970,857.9080810546875,1000.0,47.63534164428711
1545162692.802269,3269970,845.8582153320312,993.566650390625,47.38288116455078
1545162729.516205,3299970,851.9263916015625,1000.0,37.55909729003906
1545162765.52704,3329970,865.2537231445312,1000.0,57.43333435058594
1545162801.717061,3359970,867.4749755859375,1000.0,47.208251953125
1545162837.460286,3389970,857.5809326171875,1000.0,45.62067794799805
1545162873.214762,3419970,864.9617309570312,1000.0,53.7495002746582
1545162908.989605,3449970,853.2228393554688,1000.0,35.241512298583984
1545162944.872448,3479970,839.8987426757812,1000.0,33.20014572143555
1545162981.106038,3509970,872.699462890625,1000.0,45.97296905517578
1545163010.662888,3524970,340.0474548339844,370.0,33.20620346069336
1545163016.965639,3539970,854.1535034179688,1000.0,34.945823669433594
1545163052.89356,3569970,860.087158203125,1000.0,41.030460357666016
1545163082.562965,3584970,416.6604919433594,429.0,65.74427032470703
1545163089.918983,3599970,860.838134765625,998.0344848632812,46.446189880371094
1545163125.83397,3629970,868.3214721679688,1000.0,57.490699768066406
1545163155.429038,3644970,51.340919494628906,76.0,-4.251604080200195
1545163161.936459,3659970,860.0092163085938,1000.0,67.90106201171875
1545163197.665337,3689970,878.1474609375,1000.0,63.14498519897461
1545163233.479925,3719970,854.2351684570312,1000.0,46.547183990478516
1545163263.131028,3734970,234.6505889892578,263.0,19.808719635009766
1545163269.407598,3749970,870.2407836914062,1000.0,49.16231918334961
1545163305.359103,3779970,860.8360595703125,991.3666381835938,55.022216796875
1545163341.504891,3809970,840.7371215820312,1000.0,40.68527603149414
1545163377.292907,3839970,861.1072387695312,1000.0,57.20729446411133
1545163413.104408,3869970,836.4973754882812,1000.0,19.249950408935547
1545163449.806833,3899970,873.6458740234375,1000.0,52.2657356262207
1545163486.015269,3929970,841.379150390625,1000.0,53.117549896240234
1545163522.402935,3959970,831.9923095703125,1000.0,40.78648376464844
1545163558.547512,3989970,841.015869140625,1000.0,47.857666015625
1545163594.596326,4019970,844.8717041015625,1000.0,55.82429885864258
1545163630.556779,4049970,846.2771606445312,1000.0,48.04082107543945
1545163666.596083,4079970,876.8348999023438,1000.0,66.59929656982422
1545163703.129311,4109970,816.8832397460938,1000.0,36.428611755371094
1545163739.044788,4139970,839.8650512695312,1000.0,41.45882797241211
1545163774.971706,4169970,814.0611572265625,1000.0,35.36693572998047
1545163812.090701,4199970,794.683349609375,1000.0,16.197084426879883
1545163848.500419,4229970,806.923095703125,1000.0,38.976924896240234
1545163884.407219,4259970,843.4616088867188,1000.0,43.22633743286133
1545163920.309862,4289970,807.7078247070312,1000.0,37.917179107666016
1545163956.156076,4319970,789.7664794921875,981.4000244140625,49.42045974731445
1545163992.298366,4349970,805.9771118164062,1000.0,21.18656349182129
1545164028.359713,4379970,823.235595703125,1000.0,49.122318267822266
1545164064.354207,4409970,808.2900390625,1000.0,42.99094009399414
1545164100.393973,4439970,772.3311157226562,1000.0,24.05274200439453
1545164129.982709,4454970,20.926212310791016,31.0,-0.16953617334365845
1545164136.225321,4469970,801.0396728515625,1000.0,27.476463317871094
1545164173.167267,4499970,742.2548828125,1000.0,37.021018981933594
1545164209.552693,4529970,767.5679321289062,1000.0,35.16875457763672
1545164245.665295,4559970,782.0960693359375,1000.0,55.582340240478516
1545164281.594231,4589970,772.5426635742188,1000.0,43.28525161743164
1545164317.677057,4619970,755.6419067382812,1000.0,69.68557739257812
1545164353.633661,4649970,774.8164672851562,1000.0,60.49344253540039
1545164390.005587,4679970,766.1598510742188,1000.0,38.2506103515625
1545164426.200009,4709970,771.2471923828125,1000.0,36.7999153137207
1545164462.135311,4739970,795.0758056640625,1000.0,42.33957290649414
1545164491.874103,4754970,482.2527160644531,478.0,124.00152587890625
1545164498.157851,4769970,778.2373657226562,1000.0,52.77648162841797
1545164534.834415,4799970,843.636474609375,993.9000244140625,44.869686126708984
1545164571.002039,4829970,770.4485473632812,1000.0,34.54725646972656
1545164607.110273,4859970,760.0305786132812,1000.0,28.045804977416992
1545164643.268145,4889970,745.0675048828125,983.9666748046875,40.25780487060547
