Step-eval,Value-eval
41579970,178.901260376
41594970,211.1249237061
41609970,227.4620056152
41624970,163.4718475342
41639970,246.7205657959
41654970,215.2480163574
41669970,195.7873840332
41684970,271.5914001465
41699970,172.2331085205
41714970,221.4737548828
41729970,131.7617797852
41744970,106.1290130615
41759970,239.3597412109
41789970,221.1169891357
41804970,177.3909912109
41819970,152.3708953857
41849970,108.2569198608
41864970,185.8837432861
41879970,153.7464447021
41909970,153.2628631592
41924970,29.7422809601
41939970,179.6766967773
41954970,4.858186245
41969970,175.7664794922
41999970,172.3710327148
42014970,44.609577179
42029970,176.4304504395
42059970,187.0412139893
42074970,12.4594554901
42089970,149.4550933838
42119970,241.4042053223
42149970,256.9598693848
42164970,11.1741867065
42179970,126.2808380127
42194970,7.2346558571
42209970,169.7545166016
42224970,12.0900554657
42239970,169.7250061035
42269970,221.363571167
42299970,158.5248718262
42329970,150.9076538086
42359970,218.2654418945
42389970,127.1257476807
42419970,142.9771881104
42449970,245.260848999
42464970,287.9193725586
42479970,166.815322876
42494970,17.2042980194
42509970,159.5564880371
42524970,-5.9309186935
42539970,239.4456939697
42569970,184.6627349854
42584970,-10.4891891479
42599970,146.7565307617
42629970,145.5804290771
42644970,5.4956321716
42659970,133.7338562012
42674970,0.0352951139
42689970,120.9954910278
42719970,128.2781219482
42749970,198.2977142334
42764970,1.9066621065
42779970,220.2946166992
42809970,151.1621551514
42839970,186.3628845215
42854970,74.4923095703
42869970,206.493927002
42899970,215.1838531494
42914970,36.3206710815
42929970,215.0241241455
42944970,24.3530960083
42959970,167.6777038574
42989970,154.1764068604
43019970,147.4164733887
43034970,58.1341438293
43049970,176.5266876221
43064970,2.120511055
43079970,174.7255706787
43094970,2.4586966038
43109970,247.3479156494
43124970,13.9481668472
43139970,131.4406280518
43169970,203.006729126
43184970,7.7605471611
43199970,136.5945739746
43214970,71.537940979
43229970,161.312789917
43244970,22.280538559
43259970,134.9981689453
43289970,139.8558044434
43304970,62.2859725952
43319970,152.8153839111
43349970,138.3586883545
43364970,31.4895839691
43379970,97.232749939
43394970,3.2502589226
43409970,112.2565841675
43424970,-35.9379081726
43439970,158.3717956543
43454970,31.1901550293
43469970,105.5583496094
43499970,115.8092498779
43529970,133.6408233643
43544970,7.5049276352
43559970,140.1643676758
43574970,8.2795419693
43589970,172.6231842041
43604970,0.5517632961
43619970,111.2923660278
43634970,48.3665924072
43649970,115.9684524536
43679970,153.332244873
43709970,104.5712661743
43724970,23.3915348053
43739970,159.8810272217
43769970,112.9405822754
43784970,13.6374397278
43799970,116.8482131958
43829970,108.1282501221
43859970,162.3128509521
43889970,139.7268066406
43919970,187.2828216553
43949970,159.9744262695
43964970,19.5218009949
43979970,190.5670471191
43994970,9.6482772827
44009970,171.699432373
44024970,50.488861084
44039970,209.405380249
44069970,169.1520385742
44099970,249.9890289307
44114970,29.1715183258
44129970,128.3762512207
44144970,263.5117797852
44159970,189.8997497559
44174970,48.3953857422
44189970,210.9752349854
44219970,160.2862701416
44249970,199.397354126
44279970,164.7288208008
44294970,14.4152803421
44309970,279.723236084
44339970,165.8139953613
44369970,177.9767456055
44384970,4.1386723518
44399970,229.841796875
44429970,222.1603088379
44444970,187.3106079102
44459970,132.176651001
44489970,179.2245483398
44504970,-1.1994909048
44519970,209.330947876
44534970,24.6940002441
44549970,108.5788726807
44579970,181.7827911377
44594970,35.9692611694
44609970,202.335647583
44639970,198.3453979492
44654970,27.1003284454
44669970,176.5489349365
44699970,175.1622161865
44729970,185.5794219971
44759970,162.4019927979
44774970,35.0389480591
44789970,157.7755584717
44804970,235.974899292
44819970,167.143081665
44849970,223.9853668213
44879970,182.2774353027
44909970,259.905456543
44924970,-5.0969762802
44939970,179.1129150391
44954970,68.228477478
44969970,234.7550506592
44984970,20.9903411865
44999970,187.4962768555
45014970,-11.956492424
45029970,136.9874725342
45044970,141.0070495605
45059970,209.743270874
45089970,169.4156799316
45104970,33.3042373657
45119970,221.9717712402
45149970,243.6851501465
45164970,13.4226303101
45179970,182.5631866455
45209970,221.1787567139
45224970,137.5622253418
45239970,214.700012207
45269970,199.7415008545
45284970,19.7427921295
45299970,219.2610015869
45314970,143.1523284912
45329970,187.8538360596
45359970,184.9059753418
45374970,11.8398895264
45389970,195.9562530518
45419970,215.9892883301
45449970,167.8913116455
45479970,190.2871704102
45494970,229.6567840576
45509970,196.4430999756
45539970,177.1914367676
45569970,185.9734344482
45584970,309.2786254883
45599970,194.1628723145
45629970,166.7427062988
45644970,96.6623382568
45659970,198.235748291
45674970,59.5809288025
45689970,191.52734375
45719970,216.786895752
45749970,203.8799133301
45779970,141.3225097656
45794970,10.8180837631
45809970,218.8791046143
45824970,39.3034629822
45839970,148.0004730225
45854970,47.0840606689
45869970,147.466506958
45899970,131.8371887207
45914970,314.741973877
45929970,175.4382781982
45944970,5.168305397
45959970,142.0092010498
45989970,178.8085327148
46004970,8.6462459564
46019970,176.4581604004
46049970,147.0350952148
46064970,36.1067352295
46079970,134.0604400635
46094970,18.2235450745
46109970,179.5451202393
46139970,133.3237609863
46154970,59.4335174561
46169970,161.9722290039
46199970,178.6042327881
46214970,57.8355178833
46229970,192.9837188721
46259970,208.822265625
46274970,36.2796363831
46289970,166.7075805664
46319970,174.9562072754
46334970,-0.4354494214
46349970,143.0079803467
46364970,216.2334899902
46379970,228.3181610107
46409970,226.8565979004
46424970,2.5332558155
46439970,150.8971252441
46469970,154.5577850342
46484970,122.4070663452
46499970,212.5944519043
46514970,5.9360365868
46529970,185.4289703369
46544970,78.2743988037
46559970,222.2200469971
46589970,180.6139068604
46604970,56.6715660095
46619970,171.1562347412
46649970,179.6405181885
46664970,110.1911087036
46679970,251.6403656006
46709970,210.9169311523
46739970,201.4674224854
46769970,190.5171203613
46784970,14.9872121811
46799970,155.0715026855
46829970,209.0490722656
46844970,119.0227508545
46859970,119.4613113403
46874970,137.6837463379
46889970,236.9798736572
46919970,198.4624786377
46949970,191.0887908936
46964970,84.5143890381
46979970,196.1256103516
46994970,7.3749251366
47009970,186.8294372559
47039970,138.1390075684
47069970,212.2810058594
47084970,217.4099884033
47099970,228.2144012451
47129970,216.412399292
47144970,17.1863231659
47159970,195.750213623
47174970,7.1918759346
47189970,168.4270629883
47219970,215.4531707764
47234970,48.3324546814
47249970,221.1676177979
47279970,150.3661499023
47309970,215.4777984619
47339970,119.3403701782
47354970,101.8773651123
47369970,202.5345611572
47399970,166.5822753906
47429970,218.7142181396
47444970,79.1173782349
47459970,235.4884796143
47489970,118.954460144
47519970,165.5213470459
47549970,212.8516998291
47564970,172.8345031738
47579970,142.0909423828
47594970,108.5967102051
47609970,135.0227355957
47624970,26.7276954651
47639970,199.0920715332
47654970,19.3938369751
47669970,144.760635376
47699970,144.6271362305
47729970,169.2678375244
47744970,30.8911819458
47759970,170.8904571533
47789970,121.5389785767
47819970,131.7636413574
47834970,1.0292497873
47849970,197.2887115479
47879970,144.8012695313
47909970,180.2419586182
47939970,150.1754302979
47969970,123.9393234253
47999970,161.5656738281
48029970,110.3479003906
48059970,190.4508514404
48089970,202.2666015625
48119970,93.7160186768
48134970,30.226266861
48149970,137.3851013184
48164970,54.4671173096
48179970,111.263420105
48194970,165.4918212891
48209970,143.9642333984
48239970,122.5481872559
48269970,141.4875030518
48284970,103.3673629761
48299970,217.525894165
48314970,61.8749046326
48329970,133.0569458008
48344970,100.1719512939
48359970,207.2361602783
48389970,116.4495162964
48419970,157.5346984863
48434970,18.4530963898
48449970,114.6794509888
48479970,149.8408660889
48509970,146.5569763184
48539970,121.5258636475
48554970,-15.8703508377
48569970,174.9058074951
48599970,215.8510131836
48629970,160.4250640869
48659970,121.0576858521
48674970,44.1334533691
48689970,125.0954360962
48719970,147.138092041
48734970,32.5767860413
48749970,146.5275115967
48779970,157.1342315674
48809970,178.4556274414
48839970,142.7892456055
48869970,113.5486297607
48884970,13.9034280777
48899970,185.3658447266
48929970,181.0385742188
48959970,229.3507537842
48974970,77.7544784546
48989970,214.5068969727
49004970,9.3405857086
49019970,196.3383483887
49049970,167.5946807861
49079970,163.5082702637
49109970,199.4224395752
49139970,189.5747680664
49169970,204.9337615967
49199970,234.1016540527
49214970,272.5463562012
49229970,193.1490936279
49244970,253.6257781982
49259970,183.1298675537
49289970,213.9012756348
49319970,188.6288146973
49349970,212.1204681396
49364970,-9.7122306824
49379970,198.5682220459
49394970,84.5670318604
49409970,170.2033843994
49424970,228.1813201904
49439970,257.8841552734
49469970,170.0646362305
49484970,246.489440918
49499970,187.10987854
49529970,225.0239257813
49544970,75.2191314697
49559970,231.365234375
49574970,139.6820068359
49589970,248.0249328613
49604970,107.2857055664
49619970,132.8102111816
49634970,19.7200164795
49649970,197.2474975586
49664970,75.2027206421
49679970,101.3640289307
49709970,176.37840271
49739970,181.5491027832
49769970,198.2811126709
49799970,189.6824798584
49814970,10.9464435577
49829970,136.9617767334
49844970,213.7142486572
49859970,164.8673248291
49889970,180.5267181396
49919970,165.5787506104
49934970,82.1042633057
49949970,274.9834899902
49979970,237.8448944092
50009970,210.3573760986
50039970,197.2152557373
50054970,42.5738639832
50069970,270.1111450195
50084970,135.6891937256
50099970,160.8390808105
50114970,143.5723114014
50129970,168.450958252
50159970,202.6169433594
50189970,187.5082092285
50204970,83.5870285034
50219970,251.8768615723
50234970,148.8277587891
50249970,204.3574676514
50264970,1.170684576
50279970,173.4741363525
50309970,160.5289764404
50324970,73.017074585
50339970,236.5708465576
50369970,198.1089172363
50384970,49.6805229187
50399970,156.7962799072
50429970,213.8843078613
50459970,254.2208557129
50489970,171.8617095947
50504970,48.0032730103
50519970,196.861618042
50549970,221.7648468018
50579970,169.6264953613
50594970,280.6279602051
50609970,268.5618286133
50624970,304.5040588379
50639970,160.4238739014
50654970,115.1611709595
50669970,123.1689453125
50699970,138.0581665039
50729970,224.2011260986
50759970,167.7212371826
50774970,58.8406677246
50789970,143.2715454102
50804970,91.2437744141
50819970,183.7261505127
50849970,225.4223327637
50864970,141.897277832
50879970,264.1625671387
50894970,184.918258667
50909970,161.4152984619
50939970,238.6853485107
50969970,206.8866729736
50984970,64.3165969849
50999970,165.7457122803
51014970,168.7736663818
51029970,245.1461639404
51044970,73.153427124
51059970,191.8623352051
51089970,117.0778121948
51119970,138.2176055908
51134970,1.8986532688
51149970,224.9587554932
51164970,154.1216278076
51179970,249.9860687256
51194970,25.3460693359
51209970,176.716003418
51224970,184.4841003418
51239970,150.4106140137
51254970,61.4065475464
51269970,237.9156799316
51299970,183.4861602783
51329970,212.2968139648
51344970,215.1474304199
51359970,210.5993041992
51374970,72.168762207
51389970,161.1843566895
51404970,67.1388168335
51419970,192.6802215576
51449970,221.8527374268
51464970,244.1245269775
51479970,210.0796966553
51494970,92.0394744873
51509970,206.6153717041
51524970,44.3960876465
51539970,189.6365509033
51569970,180.807144165
51584970,101.3631210327
51599970,228.1171569824
51629970,152.9289550781
51659970,254.7093811035
51674970,70.6059417725
51689970,159.4769439697
51704970,32.4173774719
51719970,144.8471374512
51734970,107.9875259399
51749970,162.3374481201
51764970,-1.2915027142
51779970,230.0711212158
51794970,69.4080810547
51809970,137.7613220215
51839970,148.0536804199
51854970,163.7580871582
51869970,164.5020599365
51899970,182.9244842529
51914970,128.5964813232
51929970,181.3814849854
51959970,220.8733978271
51989970,199.2780914307
52004970,31.6203193665
52019970,190.6980133057
52034970,96.1556625366
52049970,279.0920410156
52064970,26.0753326416
52079970,247.1794281006
52094970,-1.1353533268
52109970,191.2575531006
52139970,145.5835571289
52154970,50.6940422058
52169970,216.181350708
52199970,195.4576568604
52229970,265.4358520508
52244970,163.485168457
52259970,103.042930603
52274970,221.1175384521
52289970,231.3921966553
52319970,138.7707824707
52349970,214.2404174805
52364970,59.219543457
52379970,155.8243255615
52394970,154.8638000488
52409970,237.4305725098
52424970,112.8045196533
52439970,262.4717712402
52454970,18.2595996857
52469970,174.9527282715
52484970,35.5469322205
52499970,112.8698730469
52529970,258.4855957031
52544970,112.1842880249
52559970,218.8755187988
52589970,160.8987121582
52619970,243.3889923096
52634970,178.6421356201
52649970,204.962310791
52664970,53.9181671143
52679970,251.6891937256
52709970,142.3114471436
52724970,72.2948684692
52739970,134.4343566895
52769970,222.6974182129
52799970,168.6793670654
52814970,32.5330810547
52829970,141.4902038574
52859970,203.0516662598
52889970,206.135055542
52919970,182.4904327393
52934970,163.2013092041
52949970,189.1816101074
52979970,173.0553283691
52994970,7.2970118523
53009970,194.4331970215
53039970,207.0036315918
53069970,157.253692627
53099970,153.7810668945
53129970,126.9469070435
53159970,164.6535491943
53189970,110.6188812256
53204970,106.7205657959
53219970,194.716583252
53249970,140.9049377441
53264970,15.5052776337
53279970,136.5710906982
53309970,111.7026367188
53339970,112.8634796143
53354970,132.5889434814
53369970,111.4547042847
53399970,114.6373062134
53429970,133.4447937012
53459970,116.4905090332
53489970,171.4528808594
53504970,56.9074134827
53519970,90.4298553467
53549970,148.2179412842
53579970,127.6140823364
53594970,190.9533843994
53609970,199.0200195313
53624970,1.6251763105
53639970,136.5450286865
53654970,3.7819602489
53669970,172.8029632568
53699970,131.6699676514
53714970,21.4988155365
53729970,163.1906433105
53759970,155.6430664063
53789970,184.2890777588
53804970,246.1607818604
53819970,138.7330322266
53849970,195.3941802979
53879970,175.8965301514
53909970,136.7103118896
53924970,196.8544158936
53939970,217.2350616455
53969970,210.7669830322
53999970,136.0873413086
54014970,24.7297115326
54029970,184.4523162842
54059970,206.3810577393
54089970,115.5619812012
54119970,193.8117828369
54149970,133.4259185791
54164970,61.3100471497
54179970,123.0858612061
54194970,41.5133590698
54209970,154.0422515869
54224970,62.4025802612
54239970,206.1748504639
54254970,73.1234436035
54269970,167.7895355225
54284970,5.0100479126
54299970,255.3643035889
54329970,213.2333374023
54344970,36.1228179932
54359970,202.9262084961
54374970,30.5886306763
54389970,165.1805725098
54404970,77.3273620605
54419970,220.5699310303
54449970,131.3667449951
54479970,154.7093963623
54494970,8.4738731384
54509970,222.0955657959
54539970,143.3356018066
54554970,27.8671112061
54569970,195.6744384766
54599970,167.7607269287
54614970,51.0985794067
54629970,173.145904541
54644970,127.8797073364
54659970,226.8831634521
54674970,-0.6871652603
54689970,145.8485412598
54719970,137.4077453613
54734970,6.9984660149
54749970,230.6327209473
54764970,51.8462562561
54779970,177.7606811523
54794970,112.179107666
54809970,109.746963501
54824970,83.3084793091
54839970,131.9353179932
54869970,161.8038024902
54884970,147.3519592285
54899970,193.1259918213
54914970,-0.8177133799
54929970,165.9817047119
54959970,275.640838623
54989970,156.9615936279
55004970,113.5004272461
55019970,214.1622772217
55034970,139.8337249756
55049970,206.1112213135
55079970,192.262802124
55109970,155.3815765381
55139970,125.8224716187
55154970,268.7145996094
55169970,151.4996490479
55184970,-14.7596244812
55199970,180.1070098877
55214970,59.8857307434
55229970,223.5908203125
55259970,162.039276123
55289970,176.4262542725
55304970,189.4357757568
55319970,185.5054779053
55334970,85.0325012207
55349970,166.6103515625
55364970,186.9108734131
55379970,216.0707855225
55394970,75.044921875
55409970,180.3159942627
55424970,90.7239379883
55439970,177.4666900635
55454970,132.430267334
55469970,218.0645751953
55484970,75.1835098267
55499970,177.6624755859
55514970,120.1804046631
55529970,245.5625305176
55559970,149.5258178711
55574970,86.3469390869
55589970,204.4195861816
55604970,-6.8344941139
55619970,189.5793151855
55634970,77.3420257568
55649970,150.5878753662
55679970,129.419418335
55694970,80.178604126
55709970,228.7620391846
55724970,125.055480957
55739970,258.7724304199
55769970,146.731338501
55799970,232.9802398682
55814970,47.5095558167
55829970,150.6578979492
55844970,14.3800487518
55859970,178.888885498
55874970,14.6730976105
55889970,225.6546478271
55919970,177.8473052979
55949970,187.3168487549
55964970,8.2869462967
55979970,156.0424194336
55994970,51.1029930115
56009970,252.8523406982
56024970,108.3125610352
56039970,204.3385925293
56054970,25.3123817444
56069970,124.349395752
56099970,122.0473556519
56114970,-13.0449638367
56129970,130.2548065186
56144970,193.1590423584
56159970,152.0454406738
56174970,77.2524185181
56189970,124.255821228
56219970,248.6854705811
56234970,-89.1831665039
56249970,204.7816772461
56264970,2.8951573372
56279970,150.2018127441
56309970,188.565322876
56324970,153.9034881592
56339970,204.8447570801
56369970,218.8243713379
56384970,44.9211959839
56399970,193.9562683105
56414970,-60.0862464905
56429970,164.6344299316
56444970,54.1670455933
56459970,166.3035430908
56489970,216.3664703369
56519970,169.3551177979
56534970,269.6179504395
56549970,215.0413513184
56579970,160.1854095459
56609970,145.9091644287
56624970,39.4875450134
56639970,192.4871520996
56654970,219.7266693115
56669970,241.7557373047
56684970,66.6498260498
56699970,133.4837799072
56729970,208.7734680176
56744970,4.1461181641
56759970,168.1086883545
56789970,248.3243560791
56819970,207.0027770996
56834970,-29.5329093933
56849970,198.5818786621
56864970,183.8257751465
56879970,185.5084075928
56909970,142.8391418457
56939970,173.9746551514
56954970,-32.7084579468
56969970,217.4090423584
56999970,230.6048736572
57029970,139.4252471924
57044970,142.5628204346
57059970,200.827911377
57089970,195.8633117676
57104970,93.648765564
57119970,184.8082427979
57149970,157.7261657715
57164970,131.3113708496
57179970,206.298828125
57194970,62.3768844604
57209970,142.1828918457
57224970,16.9850101471
57239970,192.557800293
57254970,12.123544693
57269970,165.3682098389
57284970,5.0615572929
57299970,169.3590698242
57329970,179.9325256348
57359970,223.5216674805
57389970,214.6440887451
57419970,165.7686920166
57449970,115.1062316895
57464970,21.8042907715
57479970,146.5443115234
57494970,195.2882080078
57509970,155.7991027832
57524970,145.8635864258
57539970,167.2969665527
57569970,196.2940063477
57584970,20.3440704346
57599970,136.2230834961
57614970,85.9914703369
57629970,164.5007171631
57659970,190.1200256348
57674970,46.2460021973
57689970,160.483795166
57704970,12.5540304184
57719970,165.8682250977
57749970,181.3217163086
57764970,140.8764038086
57779970,102.4031295776
57794970,85.3179702759
57809970,121.9370956421
57824970,30.5588932037
57839970,220.7678833008
57854970,90.1378631592
57869970,153.2035522461
57884970,-4.1687631607
57899970,229.3378601074
57929970,124.7750015259
57959970,148.5839538574
57989970,156.0096740723
58004970,57.1770935059
58019970,225.7047424316
58049970,202.1079101563
58064970,10.6917476654
58079970,157.6506500244
58109970,154.0770111084
58139970,99.7008209229
58169970,115.2975997925
58184970,-16.8480377197
58199970,167.3322296143
58229970,210.9673461914
58259970,192.7131958008
58289970,173.0229492188
58304970,200.9801025391
58319970,183.6453552246
58334970,202.0428924561
58349970,166.2736206055
58364970,16.1011886597
58379970,168.9805908203
58394970,-8.1445856094
58409970,190.60987854
58439970,202.4647827148
58454970,50.5732116699
58469970,187.45652771
58484970,43.4933509827
58499970,176.9782867432
58514970,44.1547737122
58529970,254.4164428711
58544970,139.3243865967
58559970,154.6368865967
58574970,24.0921535492
58589970,184.0185699463
58619970,169.5122375488
58649970,199.5858612061
58664970,36.6691513062
58679970,183.2129516602
58694970,208.0500183105
58709970,165.7889251709
58724970,21.9334354401
58739970,220.0602416992
58769970,205.771697998
58799970,221.9681549072
58814970,145.0697174072
58829970,133.4380340576
58859970,162.4740600586
58889970,210.6629486084
58919970,162.3916473389
58934970,57.2322998047
58949970,167.2553863525
58964970,139.3842468262
58979970,111.3679733276
58994970,39.2126922607
59009970,148.6313323975
59024970,9.8503656387
59039970,235.0597839355
59054970,10.8383197784
59069970,184.139541626
59084970,55.2267532349
59099970,135.5606079102
59114970,158.015625
59129970,168.9264831543
59144970,179.7453613281
59159970,172.0909729004
59174970,159.4071350098
59189970,182.0018310547
59204970,-25.1163806915
59219970,185.5753936768
59234970,10.82264328
59249970,183.4549255371
59264970,48.3525657654
59279970,160.9344940186
59294970,27.5424098969
59309970,235.4635620117
59324970,56.9830360413
59339970,198.5208740234
59369970,202.9476928711
59399970,136.186050415
59429970,200.9956207275
59459970,154.8506469727
59489970,254.6982879639
59504970,41.4106178284
59519970,155.9093933105
59534970,94.693649292
59549970,147.2701873779
59564970,54.3939399719
59579970,180.3994293213
59609970,215.438369751
59624970,93.4609680176
59639970,236.1339263916
59654970,164.9352264404
59669970,176.3408660889
59699970,148.1014099121
59729970,188.095703125
59759970,238.4553375244
59774970,6.9787774086
59789970,244.4598236084
59804970,27.4505443573
59819970,153.2102508545
59834970,88.0952606201
59849970,160.1245269775
59864970,0.1308766007
59879970,212.5278167725
59894970,266.0567016602
59909970,185.1474914551
59939970,198.3519897461
59954970,8.1215047836
59969970,182.9811859131
59984970,55.0384292603
59999970,193.59425354
60014970,7.1482753754
60029970,213.828704834
60059970,238.1503295898
60074970,20.8675842285
60089970,198.4726867676
60119970,160.8118743896
60149970,209.1325683594
60179970,160.8012542725
60209970,168.2820129395
60224970,17.2651157379
60239970,129.5417480469
60269970,169.2309875488
60284970,202.1009368896
60299970,185.7651062012
60329970,176.1463928223
60359970,207.5497283936
60389970,204.2890319824
60404970,61.24741745
60419970,163.4745635986
60434970,4.9413881302
60449970,197.7637786865
60464970,203.6428985596
60479970,173.6143493652
60509970,184.884765625
60524970,3.1737782955
60539970,198.7662506104
60554970,73.2429733276
60569970,138.1133117676
60584970,19.8994827271
60599970,191.1615753174
60614970,68.833694458
60629970,186.7930908203
60659970,157.0059967041
60689970,146.9982910156
60719970,183.0523529053
60749970,158.2291412354
60779970,170.7938079834
60809970,243.2831878662
60839970,171.6209869385
60869970,226.2871856689
60899970,165.1643218994
60929970,188.0803985596
60944970,105.1915740967
60959970,162.9682769775
60989970,216.728012085
61019970,189.5837860107
61049970,173.7827758789
61064970,18.5888195038
61079970,136.1720733643
61109970,202.2897949219
61139970,212.9246063232
61169970,251.076965332
61184970,8.095916748
61199970,154.1972808838
61214970,-0.3764815629
61229970,165.1676635742
61244970,122.4561309814
61259970,178.6657867432
61274970,73.1817245483
61289970,205.8063049316
61319970,198.7885131836
61349970,185.6946411133
61364970,103.3816986084
61379970,160.1117553711
61394970,52.1522636414
61409970,230.3380126953
61424970,69.2936019897
61439970,175.4452056885
61469970,187.0573120117
61499970,185.5141601563
61529970,157.7554016113
61559970,176.9568481445
61589970,167.0410614014
61604970,4.3571019173
61619970,149.7628936768
61649970,189.3340606689
61679970,217.1222686768
61694970,93.7794876099
61709970,179.707824707
61724970,58.6871109009
61739970,150.5858764648
61754970,15.4887742996
61769970,229.6287384033
61799970,228.7873382568
61829970,187.6402130127
61859970,150.8073272705
61874970,46.1143836975
61889970,268.7133483887
61919970,224.4078521729
61949970,177.9245452881
61979970,157.9842071533
62009970,197.5176391602
62039970,193.9690093994
62069970,186.1618347168
62099970,167.2180175781
62129970,182.1124420166
62144970,72.7534942627
62159970,192.2572174072
62189970,159.2237243652
62219970,152.7787017822
62249970,160.0668945313
62264970,188.1951751709
62279970,136.4427185059
62294970,9.2748365402
62309970,173.1665802002
62339970,224.825088501
62354970,9.4871454239
62369970,168.6436004639
62399970,150.8480529785
62429970,150.5099639893
62459970,146.1248168945
62489970,158.6282806396
62504970,51.5271224976
62519970,250.1952209473
62549970,142.3561553955
62579970,108.2574768066
62609970,181.8365325928
62639970,184.3097381592
62654970,31.6353683472
62669970,203.8863525391
62699970,107.7561264038
62729970,225.8000030518
62759970,177.1576080322
62789970,175.7646331787
62819970,283.1018371582
62849970,188.1051330566
62864970,10.9897708893
62879970,204.9671783447
62909970,190.6041412354
62939970,206.4314575195
62969970,167.2805023193
62999970,191.6418304443
63014970,15.0890655518
63029970,135.8373718262
63059970,215.772064209
63074970,86.2317581177
63089970,143.4625396729
63104970,153.7769165039
63119970,194.5527648926
63149970,206.7599639893
63179970,147.6823883057
63209970,132.7872467041
63239970,213.4838867188
63269970,206.6858825684
63299970,198.356918335
63314970,108.881401062
63329970,188.1936950684
63359970,169.5729827881
63389970,256.5433654785
63404970,166.3694610596
63419970,228.4124908447
63434970,1.0875903368
63449970,308.4781799316
63464970,124.7358932495
63479970,181.9378814697
63509970,264.5330200195
63539970,162.6889953613
63569970,273.8094482422
63599970,226.7825317383
63629970,297.9311218262
63659970,289.177520752
63674970,6.8491148949
63689970,299.203704834
63704970,68.4029083252
63719970,203.6733856201
63734970,-8.6257982254
63749970,248.5728607178
63764970,16.6745223999
63779970,242.6885681152
63809970,196.8655090332
63824970,22.6616897583
63839970,300.5309448242
63854970,20.9605789185
63869970,249.5823059082
63899970,226.2538299561
63929970,162.0042419434
63959970,154.0044403076
63974970,102.080039978
63989970,265.418182373
64004970,209.8617706299
64019970,285.0719299316
64049970,228.4772491455
64064970,6.4413061142
64079970,190.662612915
64109970,231.5569915771
64139970,187.6691436768
64169970,233.7156524658
64199970,188.2027893066
64229970,250.4378814697
64244970,9.7599067688
64259970,238.4088287354
64289970,200.4360809326
64319970,272.2924804688
64349970,162.9324493408
64379970,169.8225097656
64409970,244.9942321777
64439970,172.3100585938
64469970,231.5292663574
64499970,175.5534057617
64514970,-19.7860717773
64529970,226.4758911133
64559970,210.8614959717
64589970,323.1362609863
64619970,240.8979797363
64649970,164.0951538086
64664970,-5.5466003418
64679970,187.857421875
64709970,150.0772247314
64739970,207.4999237061
64754970,69.3781204224
64769970,237.2897491455
64784970,149.4045410156
64799970,239.3536376953
64814970,102.9754257202
64829970,233.3057556152
64844970,116.5949172974
64859970,253.0346374512
64874970,-8.7656059265
64889970,226.7382507324
64904970,174.096572876
64919970,232.2814331055
64949970,239.2998809814
64979970,254.1952972412
65009970,293.0408935547
65039970,277.2333068848
65054970,3.4815607071
65069970,167.7407531738
65084970,11.8120250702
65099970,282.2627868652
65129970,233.8586578369
65159970,242.0037536621
65189970,166.1719665527
65219970,219.5033416748
65249970,267.5079040527
65264970,74.0269317627
65279970,182.8079986572
65294970,81.1904144287
65309970,208.0492095947
65339970,146.4326934814
65369970,255.3354034424
65384970,158.3155670166
65399970,210.1187744141
65429970,222.2180786133
65444970,13.8974761963
65459970,253.4063720703
65489970,228.2189331055
65504970,199.2715911865
65519970,221.7793273926
65549970,190.4077911377
65579970,170.66847229
65609970,155.6116485596
65639970,243.6729431152
65654970,-0.5639944077
65669970,198.3759765625
65699970,140.2829742432
65714970,4.0219550133
65729970,151.1268157959
65744970,282.9497070313
65759970,171.5536193848
65774970,18.9509067535
65789970,207.0159606934
65819970,261.8330688477
65834970,5.1187200546
65849970,153.0855102539
65879970,179.0713806152
65909970,137.0278167725
65924970,162.6875
65939970,146.7702331543
65954970,-12.7399187088
65969970,182.4538421631
65984970,4.1970062256
65999970,202.0021362305
66029970,228.9491271973
66059970,182.4920196533
66089970,171.8859710693
66119970,183.936050415
66149970,196.5023498535
66179970,217.4936828613
66209970,186.4524688721
66224970,58.8912696838
66239970,178.5472717285
66269970,195.944152832
66299970,231.6094207764
66329970,139.4255981445
66359970,131.6785125732
66374970,32.0529937744
66389970,166.1071929932
66419970,138.7028961182
66449970,164.1936340332
66464970,27.6413822174
66479970,174.8780670166
66509970,179.3391418457
66524970,5.3475818634
66539970,191.17237854
66554970,56.8790245056
66569970,166.7084655762
66599970,202.1940612793
66614970,39.4284362793
66629970,165.5342407227
66644970,67.6100845337
66659970,102.185256958
66689970,193.2634124756
66719970,157.7797546387
66749970,193.7270355225
66764970,1.3913795948
66779970,195.7546539307
66794970,280.2071838379
66809970,189.1884155273
66839970,202.9282684326
66869970,217.9986114502
66899970,185.1065063477
66914970,5.5750317574
66929970,155.7376708984
66944970,132.5123291016
66959970,142.0310516357
66974970,125.3390960693
66989970,187.8345031738
67019970,175.3541412354
67049970,172.7776031494
67079970,222.3770141602
67094970,24.7655105591
67109970,158.3692932129
67139970,135.3609313965
67169970,180.8640289307
67199970,147.0951843262
67229970,170.0822753906
67244970,8.0770664215
67259970,223.4765014648
67289970,213.54737854
67319970,157.5173797607
67349970,221.6479492188
67379970,158.3942260742
67409970,125.4718093872
67439970,165.9756774902
67454970,182.6525878906
67469970,195.5408782959
67499970,170.2448272705
67514970,18.1965332031
67529970,179.5771789551
