wall_time,step,simulate/cond_3/mean_score,simulate/cond_5/mean_length,simulate/cond_4/mean_frew
1546364216.754954,29970,963.5443725585938,1000.0,-0.8562207818031311
1546364254.591784,59970,960.4326782226562,1000.0,-1.655375599861145
1546364293.32932,89970,955.4341430664062,1000.0,-2.424685001373291
1546364331.842916,119970,966.4533081054688,1000.0,10.775228500366211
1546364369.523037,149970,950.5909423828125,1000.0,7.699635028839111
1546364407.162155,179970,943.5148315429688,1000.0,1.3629833459854126
1546364445.700062,209970,923.531494140625,1000.0,12.667877197265625
1546364484.031125,239970,915.4354858398438,1000.0,9.410635948181152
1546364521.488499,269970,921.8680419921875,1000.0,9.508904457092285
1546364559.995541,299970,929.5783081054688,1000.0,11.450815200805664
1546364597.894337,329970,924.5515747070312,1000.0,18.793237686157227
1546364635.329044,359970,921.7678833007812,1000.0,10.66926383972168
1546364672.52534,389970,942.7999267578125,1000.0,23.633386611938477
1546364709.712811,419970,926.5496215820312,1000.0,17.814035415649414
1546364747.601525,449970,934.9083862304688,1000.0,27.824726104736328
1546364785.193205,479970,946.195556640625,1000.0,24.298616409301758
1546364822.409038,509970,921.1498413085938,1000.0,20.457666397094727
1546364859.672688,539970,939.5506591796875,1000.0,31.829626083374023
1546364897.605204,569970,912.1229248046875,1000.0,20.97608757019043
1546364936.440211,599970,904.7713623046875,1000.0,17.735321044921875
1546364973.514412,629970,903.3262329101562,1000.0,14.163203239440918
1546365011.19649,659970,905.3387451171875,1000.0,20.23049545288086
1546365048.708806,689970,899.109130859375,1000.0,23.12801742553711
1546365086.412478,719970,891.7026977539062,1000.0,17.465539932250977
1546365123.713549,749970,889.306640625,1000.0,22.31135368347168
1546365161.619407,779970,893.2341918945312,1000.0,13.952901840209961
1546365199.50848,809970,879.5682373046875,1000.0,10.235738754272461
1546365236.995277,839970,855.2603759765625,1000.0,19.847299575805664
1546365274.053812,869970,891.3156127929688,1000.0,16.687944412231445
1546365312.531724,899970,895.4093627929688,1000.0,24.66905975341797
1546365350.110277,929970,865.2117919921875,1000.0,16.53470230102539
1546365387.194831,959970,850.7159423828125,1000.0,16.033096313476562
1546365424.23173,989970,868.5525512695312,1000.0,25.48659324645996
1546365462.219263,1019970,840.936767578125,1000.0,29.84400177001953
1546365499.853289,1049970,870.543701171875,1000.0,28.784391403198242
1546365536.812529,1079970,920.4002685546875,1000.0,47.717002868652344
1546365573.799251,1109970,907.6102905273438,1000.0,42.552085876464844
1546365611.052345,1139970,920.9603271484375,1000.0,48.678855895996094
1546365648.582982,1169970,914.9505615234375,1000.0,49.53102111816406
1546365686.911619,1199970,863.4326782226562,1000.0,35.69332504272461
1546365723.894788,1229970,858.5982055664062,1000.0,29.41030502319336
1546365761.329916,1259970,896.0274658203125,1000.0,34.38764953613281
1546365798.823921,1289970,887.474853515625,1000.0,25.375080108642578
1546365835.781005,1319970,898.9002685546875,1000.0,43.30870819091797
1546365872.508664,1349970,882.591064453125,1000.0,42.25356674194336
1546365909.254184,1379970,854.7094116210938,1000.0,39.81267547607422
1546365946.62267,1409970,897.385009765625,1000.0,41.97827911376953
1546365984.173852,1439970,889.5304565429688,1000.0,21.341224670410156
1546366020.796341,1469970,890.2164916992188,1000.0,26.894073486328125
1546366058.404747,1499970,914.157958984375,1000.0,53.490013122558594
1546366095.876304,1529970,935.1918334960938,1000.0,63.82410430908203
1546366133.40068,1559970,929.5972900390625,1000.0,60.38971710205078
1546366170.086449,1589970,921.529541015625,1000.0,52.06291961669922
1546366206.710592,1619970,935.7622680664062,1000.0,73.20466613769531
1546366244.305074,1649970,933.2742309570312,1000.0,66.31741333007812
1546366281.730839,1679970,878.1625366210938,1000.0,50.4085693359375
1546366318.402374,1709970,898.9402465820312,1000.0,66.24382781982422
1546366355.21775,1739970,882.3807983398438,1000.0,43.56756591796875
1546366392.592177,1769970,879.6934814453125,1000.0,41.869972229003906
1546366430.893081,1799970,931.4476928710938,1000.0,70.87952423095703
1546366467.510667,1829970,936.1508178710938,1000.0,76.07715606689453
1546366504.430736,1859970,922.1991577148438,1000.0,61.112239837646484
1546366541.762069,1889970,924.7364501953125,1000.0,64.77621459960938
1546366579.127767,1919970,908.0318603515625,1000.0,58.43552780151367
1546366616.303685,1949970,946.9105224609375,1000.0,81.94532775878906
1546366652.954803,1979970,945.095458984375,1000.0,79.86495971679688
1546366689.747906,2009970,899.6907958984375,1000.0,34.88603591918945
1546366727.316345,2039970,904.8591918945312,1000.0,48.912227630615234
1546366764.302674,2069970,918.2137451171875,1000.0,65.8976058959961
1546366802.154926,2099970,928.3320922851562,1000.0,67.15283966064453
1546366838.945585,2129970,903.0761108398438,1000.0,48.477149963378906
1546366876.418323,2159970,912.0174560546875,1000.0,56.75071716308594
1546366913.849902,2189970,920.859619140625,1000.0,68.318603515625
1546366950.65722,2219970,914.3654174804688,1000.0,66.55602264404297
1546366987.451423,2249970,941.3637084960938,1000.0,89.36540222167969
1546367024.833176,2279970,909.4114990234375,1000.0,57.512760162353516
1546367062.18874,2309970,900.0262451171875,1000.0,69.48890686035156
1546367098.826024,2339970,919.1905517578125,1000.0,90.18123626708984
1546367129.25387,2354970,82.44573974609375,111.0,-7.535560607910156
1546367135.476717,2369970,914.8287353515625,1000.0,74.7229995727539
1546367166.038998,2384970,310.3897705078125,300.0,62.256656646728516
1546367173.95344,2399970,934.1978759765625,1000.0,96.11968231201172
1546367211.43885,2429970,928.2071533203125,1000.0,84.86006164550781
1546367248.285112,2459970,908.435546875,1000.0,74.65238189697266
1546367285.015486,2489970,900.5719604492188,1000.0,55.60590362548828
1546367322.428638,2519970,884.2840576171875,986.4666748046875,67.55355072021484
1546367359.893814,2549970,907.0391845703125,997.4666748046875,78.01912689208984
1546367396.91972,2579970,875.799560546875,1000.0,55.67242431640625
1546367427.632814,2594970,132.87545776367188,143.0,28.648706436157227
1546367433.819875,2609970,867.6404418945312,1000.0,44.40505599975586
1546367464.392878,2624970,63.662227630615234,106.0,-20.645967483520508
1546367471.252601,2639970,835.8058471679688,1000.0,59.756526947021484
1546367508.568921,2669970,834.655029296875,1000.0,60.38941955566406
1546367546.567604,2699970,834.3720703125,1000.0,70.06351470947266
1546367577.274875,2714970,135.22056579589844,208.0,-34.34269332885742
1546367583.525915,2729970,825.4891967773438,1000.0,63.076541900634766
1546367620.706054,2759970,872.9428100585938,1000.0,60.221534729003906
1546367651.773784,2774970,66.5814208984375,102.0,-14.502819061279297
1546367658.670861,2789970,772.374267578125,1000.0,46.51664352416992
1546367695.959276,2819970,822.6632080078125,992.2999877929688,70.46957397460938
1546367732.474132,2849970,888.3994140625,1000.0,79.37577819824219
1546367769.295523,2879970,867.0184326171875,1000.0,58.73756408691406
1546367806.700865,2909970,883.9495239257812,1000.0,61.82876968383789
1546367843.725779,2939970,897.844482421875,1000.0,76.30765533447266
1546367880.04994,2969970,877.428466796875,1000.0,77.7489242553711
1546367917.452103,2999970,884.8939208984375,1000.0,49.95133590698242
1546367947.944208,3014970,174.29281616210938,166.0,44.63538360595703
1546367954.88091,3029970,884.96142578125,1000.0,67.17727661132812
1546367985.098711,3044970,68.93930053710938,92.5,-2.0439045429229736
1546367991.934683,3059970,868.2587890625,993.8214111328125,71.41116333007812
1546368028.362677,3089970,903.2884521484375,1000.0,78.58869171142578
1546368064.649946,3119970,923.0455932617188,1000.0,104.71986389160156
1546368094.954962,3134970,34.47130584716797,57.0,-7.73919153213501
1546368101.848492,3149970,880.6976928710938,1000.0,65.84126281738281
1546368138.721873,3179970,858.564208984375,1000.0,67.7287826538086
1546368175.606057,3209970,899.4871826171875,1000.0,96.94082641601562
1546368205.80197,3224970,91.99004364013672,132.0,-8.462430953979492
1546368211.964414,3239970,875.599853515625,984.8275756835938,80.82337951660156
1546368248.350817,3269970,898.3656005859375,1000.0,89.04602813720703
