wall_time,step,simulate/cond_3/mean_score,simulate/cond_5/mean_length,simulate/cond_4/mean_frew
1545420613.642741,216029970,1364.180419921875,993.9000244140625,776.3225708007812
1545420651.177107,216059970,1207.3670654296875,994.933349609375,586.7738037109375
1545420689.801876,216089970,1197.6805419921875,996.7666625976562,578.0819702148438
1545420728.113958,216119970,1186.944580078125,988.4000244140625,593.555419921875
1545420765.834532,216149970,1191.319580078125,1000.0,546.2907104492188
1545420802.869063,216179970,1163.6932373046875,1000.0,548.790771484375
1545420840.770563,216209970,1200.97900390625,1000.0,584.8215942382812
1545420871.746005,216224970,396.0968933105469,180.0,322.57171630859375
1545420878.271399,216239970,1240.1898193359375,1000.0,638.562255859375
1545420909.517471,216254970,70.81023406982422,63.0,39.8991584777832
1545420916.393559,216269970,1241.8935546875,993.27587890625,606.236083984375
1545420953.430761,216299970,1231.779052734375,1000.0,624.3666381835938
1545420989.321626,216329970,1265.2620849609375,1000.0,667.3683471679688
1545421018.91019,216344970,169.4515380859375,163.0,61.610992431640625
1545421025.057925,216359970,1152.8892822265625,1000.0,517.6936645507812
1545421054.632674,216374970,1074.7232666015625,474.0,879.5690307617188
1545421061.152104,216389970,1137.887451171875,1000.0,484.3235168457031
1545421096.929684,216419970,1372.2325439453125,986.9000244140625,778.4217529296875
1545421132.87403,216449970,1098.907470703125,1000.0,439.2125244140625
1545421168.581969,216479970,1418.35693359375,1000.0,856.4805908203125
1545421197.983523,216494970,102.14885711669922,58.0,76.47913360595703
1545421204.170694,216509970,1266.7596435546875,999.27587890625,664.1355590820312
1545421240.149029,216539970,1146.2274169921875,1000.0,521.928955078125
1545421276.386736,216569970,1291.161376953125,1000.0,681.189208984375
1545421313.354515,216599970,1097.88427734375,1000.0,445.3581237792969
1545421343.073109,216614970,33.246856689453125,20.0,26.051776885986328
1545421349.197113,216629970,1267.456787109375,1000.0,666.1694946289062
1545421384.813253,216659970,1252.48095703125,1000.0,640.4759521484375
1545421420.789723,216689970,1133.03857421875,1000.0,480.4216613769531
1545421450.339064,216704970,125.06037139892578,108.0,78.99361419677734
1545421456.769766,216719970,1197.9495849609375,994.4827880859375,555.13232421875
1545421486.726554,216734970,464.41253662109375,202.0,397.0459899902344
1545421492.933196,216749970,1271.43408203125,1000.0,684.656982421875
1545421528.765214,216779970,1255.9581298828125,1000.0,617.964599609375
1545421564.451452,216809970,1233.6485595703125,1000.0,630.9562377929688
1545421600.495134,216839970,1194.1685791015625,1000.0,578.7186279296875
1545421636.552346,216869970,1400.0745849609375,996.8666381835938,818.930419921875
1545421673.102551,216899970,1236.205810546875,1000.0,615.5140380859375
1545421702.684468,216914970,726.697998046875,355.0,558.5031127929688
1545421708.780966,216929970,1304.479248046875,1000.0,723.6156005859375
1545421744.631347,216959970,1094.0,1000.0,423.87030029296875
1545421774.347519,216974970,483.3041076660156,277.0,351.73663330078125
1545421780.786023,216989970,1306.448974609375,999.413818359375,709.2468872070312
1545421816.81676,217019970,1143.4583740234375,1000.0,490.20196533203125
1545421852.60475,217049970,1296.3087158203125,1000.0,693.5712280273438
1545421882.112074,217064970,464.431884765625,197.0,389.81292724609375
1545421888.271756,217079970,1283.53369140625,1000.0,670.4048461914062
1545421917.886852,217094970,185.74224853515625,238.0,25.77728271484375
