Step-eval,Value-eval,Step-eval1,Value-eval1,Step-eval2,Value-eval2,Step-eval3,Value-eval3
12719970,1063.9906005859,58319970,1203.5169677734,80354970,235.3678436279,148019970,1050.2084960938
12734970,233.8155517578,58334970,137.2518005371,80369970,915.1081542969,148034970,282.9881286621
12749970,1048.8039550781,58349970,1117.4237060547,80384970,247.1254425049,148049970,1115.9093017578
12764970,186.2729797363,58364970,22.2025585175,80399970,963.3868408203,148064970,242.8199005127
12779970,1065.0665283203,58379970,1344.2229003906,80414970,379.66796875,148079970,1173.4260253906
12794970,180.9306640625,58394970,74.2241592407,80429970,1078.2077636719,148094970,230.84765625
12809970,1053.0830078125,58409970,1216.6412353516,80444970,245.1313934326,148109970,1198.6491699219
12824970,118.803237915,58424970,273.6121826172,80459970,1153.6451416016,148124970,130.4527435303
12839970,1069.419921875,58439970,1118.6661376953,80474970,357.8925170898,148139970,1154.6400146484
12854970,255.7213439941,58454970,232.6645202637,80489970,1052.0217285156,148154970,163.9512481689
12869970,1085.2672119141,58469970,1473.1885986328,80504970,283.3034057617,148169970,1210.5362548828
12884970,269.1163024902,58484970,68.7079162598,80519970,1132.1856689453,148184970,280.1502990723
12899970,1041.9982910156,58499970,1236.8752441406,80534970,305.9840393066,148199970,1239.6285400391
12914970,145.0294189453,58514970,58.2463531494,80549970,963.8350219727,148214970,176.7624511719
12929970,1092.1260986328,58529970,1360.5544433594,80564970,262.6250610352,148229970,990.8645019531
12944970,295.3933410645,58544970,27.9548473358,80579970,966.0674438477,148259970,1078.7038574219
12959970,1069.9125976563,58559970,1484.4877929688,80594970,307.6150512695,148274970,167.0177764893
12989970,1082.6965332031,58574970,212.1876831055,80609970,1069.5125732422,148289970,1105.5821533203
13004970,30.9429588318,58589970,1417.1015625,80624970,215.2502441406,148304970,148.7706756592
13019970,1059.9229736328,58604970,174.9956054688,80639970,984.7514038086,148319970,1184.4724121094
13034970,196.8561248779,58619970,1423.5020751953,80654970,360.2779541016,148334970,72.5390472412
13049970,1016.5420532227,58634970,163.5570220947,80669970,1130.1418457031,148349970,1185.0655517578
13064970,22.4822254181,58649970,1387.0317382813,80684970,376.5125427246,148364970,273.3296813965
13079970,1059.1047363281,58664970,77.7512359619,80699970,1054.7669677734,148379970,1022.3912963867
13094970,334.9309387207,58679970,1324.822265625,80714970,287.7628173828,148394970,241.2887268066
13109970,1057.8643798828,58694970,248.6332244873,80729970,1170.6254882813,148409970,1096.1149902344
13124970,260.3487243652,58709970,1184.1713867188,80744970,261.7264099121,148424970,121.1879806519
13139970,1012.1909790039,58724970,100.6391830444,80759970,972.0625,148439970,1155.017578125
13154970,352.1814880371,58739970,1431.4473876953,80774970,82.4247436523,148454970,30.4280052185
13169970,1033.1324462891,58754970,152.6881103516,80789970,991.6125488281,148469970,982.4264526367
13184970,235.0915985107,58769970,1350.3115234375,80804970,343.1864318848,148484970,281.0345458984
13199970,1034.4038085938,58784970,186.2369995117,80819970,934.0729370117,148499970,1181.7504882813
13214970,99.6242446899,58799970,1383.7010498047,80834970,299.7510986328,148514970,68.4235534668
13229970,1050.6217041016,58814970,142.9724273682,80849970,1159.1218261719,148529970,1259.8713378906
13244970,268.7332763672,58829970,1093.4656982422,80864970,241.8966369629,148544970,205.0809326172
13259970,1007.9028930664,58844970,130.093536377,80879970,1092.1965332031,148559970,1068.8912353516
13274970,91.7775650024,58859970,1462.2517089844,80894970,266.0495300293,148574970,254.740020752
13289970,1069.3289794922,58874970,165.0734100342,80909970,1017.3999023438,148589970,1073.1979980469
13304970,484.7144165039,58889970,1261.7612304688,80924970,299.7728881836,148604970,180.4986572266
13319970,1062.6617431641,58904970,225.7455596924,80939970,1180.8343505859,148619970,1089.1418457031
13334970,205.4841766357,58919970,1241.7550048828,80954970,298.8047485352,148634970,220.0029449463
13349970,1030.9376220703,58934970,95.0411682129,80969970,1142.9276123047,148649970,1218.1335449219
13364970,356.1896362305,58949970,1232.4979248047,80984970,298.4108581543,148664970,227.5290985107
13379970,1050.6229248047,58964970,30.9304294586,80999970,875.1392822266,148679970,1175.5413818359
13394970,174.7832336426,58979970,1230.6864013672,81014970,220.6489715576,148694970,208.8419189453
13409970,1042.1715087891,58994970,188.3458862305,81029970,945.8539428711,148709970,1030.9935302734
13424970,405.9239196777,59009970,1197.2401123047,81044970,385.8653564453,148724970,336.689453125
13439970,1061.7103271484,59024970,372.4845275879,81059970,947.4498291016,148739970,1048.6617431641
13454970,255.1136474609,59039970,1227.8017578125,81074970,254.2792053223,148754970,319.6068115234
13469970,1029.1566162109,59054970,225.0522918701,81089970,1106.6394042969,148769970,1123.5141601563
13484970,195.5428924561,59069970,1357.3251953125,81104970,200.8490753174,148784970,139.3503570557
13499970,1033.9190673828,59084970,140.7430419922,81119970,1074.8477783203,148799970,1148.0362548828
13514970,217.0717010498,59099970,1014.9638671875,81134970,176.733215332,148814970,288.2235717773
13529970,1002.5509643555,59114970,242.0997009277,81149970,1067.3103027344,148829970,1044.5444335938
13544970,439.9828186035,59129970,1417.2528076172,81164970,137.9008178711,148859970,1047.6424560547
13559970,1026.3448486328,59144970,300.2995300293,81179970,1038.5601806641,148874970,426.9390869141
13574970,189.1549377441,59159970,1199.8968505859,81194970,239.4248046875,148889970,1161.9553222656
13589970,1076.5009765625,59174970,89.9839324951,81209970,1026.3002929688,148904970,221.6732177734
13604970,264.7662963867,59189970,1150.8979492188,81224970,171.0971832275,148919970,1100.7447509766
13619970,1059.7202148438,59204970,59.1883850098,81239970,1137.4758300781,148934970,116.8877639771
13634970,350.010925293,59219970,1220.0645751953,81254970,270.261932373,148949970,1149.1879882813
13649970,1009.121887207,59234970,126.1320114136,81269970,1089.0225830078,148964970,173.9528961182
13664970,324.5065002441,59249970,1223.9460449219,81284970,190.5813598633,148979970,1114.8956298828
13679970,1078.8511962891,59264970,157.9545898438,81299970,1121.6374511719,148994970,507.9291992188
13694970,174.2748260498,59279970,1267.9650878906,81314970,308.4713134766,149009970,1128.2868652344
13709970,1005.7208862305,59294970,98.5397033691,81329970,961.0054321289,149024970,424.1748657227
13724970,166.0644073486,59309970,1260.7603759766,81344970,327.0876159668,149039970,1122.2894287109
13739970,1048.7028808594,59324970,256.2274475098,81359970,1187.4569091797,149054970,307.0568847656
13754970,261.4478759766,59339970,1233.0198974609,81374970,386.7106323242,149069970,1182.5751953125
13769970,1053.2906494141,59354970,68.9562225342,81389970,1086.5623779297,149084970,167.8369293213
13784970,183.9055175781,59369970,961.9568481445,81404970,282.3766174316,149099970,1172.6989746094
13799970,1010.2835083008,59384970,183.1245727539,81419970,1153.4431152344,149114970,337.696105957
13814970,365.6719055176,59399970,1169.5162353516,81434970,284.5196228027,149129970,1089.2420654297
13829970,1071.3441162109,59414970,119.2702407837,81449970,908.8529663086,149144970,286.1889648438
13844970,326.4290771484,59429970,995.3815307617,81464970,206.3618621826,149159970,1188.8933105469
13859970,967.9943237305,59444970,71.3768920898,81479970,960.7597045898,149174970,85.4803237915
13889970,1077.6821289063,59459970,1322.2609863281,81494970,420.3584289551,149189970,1042.4735107422
13904970,202.101272583,59474970,31.2313518524,81509970,1031.8083496094,149204970,188.5948486328
13919970,1086.6881103516,59489970,1239.671875,81524970,266.6848754883,149219970,993.8399658203
13934970,276.283416748,59519970,1225.2407226563,81539970,1089.9896240234,149249970,1110.5471191406
13949970,1061.7507324219,59534970,103.9351196289,81554970,227.1832275391,149264970,122.9017715454
13964970,216.1455535889,59549970,1268.7917480469,81569970,1075.6573486328,149279970,1074.7117919922
13979970,1095.5856933594,59564970,179.2770233154,81584970,223.4675292969,149294970,167.669631958
13994970,231.6820678711,59579970,1349.9815673828,81599970,1001.6914672852,149309970,1121.1936035156
14009970,1064.5006103516,59594970,121.6663360596,81614970,367.453125,149324970,111.2334136963
14024970,261.9328308105,59609970,1322.6776123047,81629970,1139.1202392578,149339970,1105.4964599609
14039970,1067.4188232422,59624970,147.0297088623,81659970,1209.3918457031,149354970,345.8034362793
14054970,257.9967041016,59639970,1299.4322509766,81674970,352.044921875,149369970,1257.6435546875
14069970,1056.3870849609,59654970,102.5964584351,81689970,1139.4775390625,149384970,420.9657897949
14084970,89.0365600586,59669970,1186.6461181641,81704970,214.4284057617,149399970,1037.4938964844
14099970,1007.6203613281,59684970,50.7265663147,81719970,977.3051757813,149414970,102.1683349609
14114970,90.1312713623,59699970,1356.2270507813,81734970,211.7344207764,149429970,1012.5813598633
14129970,1068.4440917969,59714970,147.983291626,81749970,1009.7894897461,149444970,229.506942749
14144970,119.9833602905,59729970,1285.3967285156,81764970,348.917388916,149459970,1075.2625732422
14159970,1055.8629150391,59744970,162.0541687012,81779970,967.0354614258,149474970,483.9683837891
14174970,471.6059570313,59759970,1192.6285400391,81794970,142.4672698975,149489970,1066.1655273438
14189970,1059.1856689453,59774970,176.3339385986,81809970,1164.2634277344,149504970,264.7759399414
14204970,207.3063201904,59789970,1381.5041503906,81824970,281.5044250488,149519970,922.1912841797
14219970,985.2769165039,59804970,116.9015884399,81839970,1097.0988769531,149534970,248.7625427246
14249970,1082.1623535156,59819970,1413.9614257813,81854970,305.2835083008,149549970,1274.8461914063
14264970,248.875579834,59834970,154.9289550781,81869970,1090.6390380859,149564970,277.1697998047
14279970,980.9729614258,59849970,1467.0581054688,81884970,303.2294006348,149579970,1243.0623779297
14294970,47.7965583801,59864970,132.4589691162,81899970,1013.8867797852,149594970,296.8936767578
14309970,1048.0535888672,59879970,1220.7786865234,81929970,1147.8122558594,149609970,1071.7622070313
14324970,314.5364685059,59894970,206.0653533936,81944970,199.9307556152,149624970,85.1839370728
14339970,1069.0225830078,59909970,1253.7381591797,81959970,1106.7214355469,149639970,1303.8837890625
14354970,174.2965087891,59924970,64.2545928955,81974970,306.8355407715,149654970,171.7340698242
14369970,1039.4642333984,59939970,1367.9571533203,81989970,1129.1477050781,149669970,1072.7905273438
14384970,364.6264343262,59954970,39.2530975342,82004970,376.9609375,149684970,240.3268127441
14399970,1094.5963134766,59969970,1250.7017822266,82019970,1083.5989990234,149699970,1283.86328125
14414970,62.6496810913,59984970,100.4488601685,82034970,228.8386993408,149714970,130.3058319092
14429970,1007.354309082,59999970,1367.8901367188,82049970,911.8647460938,149729970,1224.2158203125
14444970,221.921081543,60014970,360.5965270996,82064970,552.6034545898,149744970,292.5950622559
14459970,1040.5036621094,60029970,1254.3747558594,82079970,1055.3337402344,149759970,1218.6065673828
14474970,329.4932556152,60044970,132.0652618408,82094970,209.3344421387,149774970,443.5282287598
14489970,1014.1398925781,60059970,1388.1795654297,82109970,1007.6184692383,149789970,1193.8009033203
14504970,367.5625915527,60074970,114.8171539307,82124970,190.9563751221,149804970,222.2132415771
14519970,1044.2565917969,60089970,1398.8331298828,82139970,1107.6300048828,149819970,1119.4090576172
14549970,1065.7421875,60104970,128.2219696045,82154970,228.7806091309,149834970,340.1746520996
14564970,149.466003418,60119970,1247.8529052734,82169970,1160.6452636719,149849970,1117.2769775391
14579970,1040.3270263672,60134970,110.364440918,82184970,210.3248748779,149864970,175.2362213135
14594970,260.6304626465,60149970,1362.9842529297,82199970,990.6535644531,149879970,1107.0833740234
14609970,1050.5008544922,60179970,1021.2018432617,82214970,309.542175293,149894970,221.9027709961
14624970,127.1196365356,60194970,234.970123291,82229970,1155.7640380859,149909970,1118.2176513672
14639970,1067.8334960938,60209970,1328.7211914063,82244970,286.1033325195,149924970,167.4716186523
14654970,271.441192627,60224970,311.1758117676,82259970,1186.9610595703,149939970,1058.5758056641
14669970,1040.9750976563,60239970,1347.3997802734,82274970,136.6983795166,149954970,315.333404541
14684970,355.9853515625,60254970,230.6479492188,82289970,1063.5640869141,149969970,1088.3031005859
14699970,1059.6589355469,60269970,1226.8179931641,82304970,251.1844024658,149984970,126.3878173828
14714970,207.4782867432,60284970,113.2762908936,82319970,1151.8696289063,149999970,1159.7584228516
14729970,1068.7250976563,60299970,1323.5523681641,82334970,479.6333007813,150029970,1162.4304199219
14744970,69.9140777588,60314970,169.9114990234,82349970,1069.3283691406,150059970,1069.1964111328
14759970,1021.9030761719,60329970,1124.2884521484,82364970,287.328125,150074970,182.6525878906
14774970,293.3442382813,60359970,1277.4543457031,82379970,978.4213256836,150089970,1164.2355957031
14789970,1046.9078369141,60374970,63.3303794861,82394970,279.0010681152,150104970,219.0056762695
14804970,173.2872772217,60389970,1329.4267578125,82409970,1111.326171875,150119970,1241.2445068359
14819970,1077.2169189453,60404970,126.4327926636,82424970,367.1571350098,150134970,448.9371948242
14834970,287.0196838379,60419970,1439.271484375,82439970,1256.6136474609,150149970,1196.4555664063
14849970,1104.6325683594,60434970,83.1134872437,82454970,577.5380249023,150164970,180.0986022949
14864970,104.7002029419,60449970,1371.8917236328,82469970,1058.0802001953,150179970,1158.8736572266
14879970,1043.9377441406,60479970,1339.3831787109,82484970,150.8748931885,150194970,228.0190734863
14894970,261.856628418,60494970,181.7441101074,82499970,1001.1469726563,150209970,1136.2687988281
14909970,1053.8137207031,60509970,1282.9022216797,82514970,109.9941635132,150224970,95.3789215088
14924970,237.8488006592,60524970,70.5325622559,82529970,1112.6384277344,150239970,1153.8430175781
14939970,1046.7376708984,60539970,951.4096069336,82544970,211.1531677246,150254970,98.8572235107
14954970,139.1942749023,60554970,88.5705108643,82559970,1261.4913330078,150269970,1033.4700927734
14969970,977.4483642578,60569970,1454.4493408203,82574970,199.103302002,150284970,594.4459838867
14984970,239.579788208,60584970,116.3280715942,82589970,1111.1486816406,150299970,1124.0556640625
14999970,1059.7858886719,60599970,1162.7536621094,82604970,225.3619384766,150314970,78.8290786743
15014970,15.0982980728,60614970,128.3292388916,82619970,1108.6629638672,150329970,1079.9892578125
15029970,1087.9627685547,60629970,1478.4053955078,82634970,208.8796386719,150344970,282.618347168
15044970,22.7495193481,60644970,176.827545166,82649970,1183.93359375,150359970,1098.3151855469
15059970,1023.0755615234,60659970,1305.2457275391,82664970,188.8506622314,150374970,228.3349914551
15074970,276.4014892578,60674970,217.1025848389,82679970,975.8067626953,150389970,1235.5535888672
15089970,1018.4484863281,60689970,1172.9281005859,82694970,258.4496154785,150404970,163.0548706055
15104970,288.6477966309,60704970,205.3948516846,82709970,1037.9239501953,150419970,1195.5207519531
15119970,987.8190307617,60719970,1273.9095458984,82724970,240.2105865479,150434970,283.4460449219
15134970,215.1108398438,60749970,1334.6040039063,82739970,1142.3679199219,150449970,1065.0665283203
15149970,1066.3262939453,60764970,206.1807861328,82754970,294.1023254395,150464970,162.8569488525
15164970,278.2426757813,60779970,1338.1871337891,82769970,1084.2727050781,150479970,1167.0595703125
15179970,1073.5557861328,60794970,209.5189208984,82784970,160.0930328369,150494970,32.3710670471
15194970,134.4883422852,60809970,1281.1945800781,82799970,1137.9176025391,150509970,1089.5283203125
15209970,1001.5371704102,60824970,135.8941345215,82814970,198.7945709229,150524970,312.360168457
15224970,158.2231445313,60839970,1146.5687255859,82829970,1272.5310058594,150539970,1043.2423095703
15239970,1023.3091430664,60869970,1334.5484619141,82844970,377.2859191895,150554970,220.7106018066
15254970,69.1740264893,60884970,237.819152832,82859970,1178.6925048828,150569970,1033.8359375
15269970,1062.0187988281,60899970,1447.390625,82874970,323.2613220215,150584970,244.4745483398
15284970,253.837890625,60914970,433.9223632813,82889970,1126.2517089844,150599970,1146.7927246094
15299970,1032.4500732422,60929970,1146.9294433594,82904970,144.6976470947,150629970,1265.2849121094
15329970,1030.8553466797,60944970,69.3191604614,82919970,1145.2026367188,150644970,89.8284301758
15344970,133.5708465576,60959970,1394.8428955078,82934970,314.2913208008,150659970,1276.1732177734
15359970,1048.1306152344,60974970,90.2897262573,82949970,1089.7706298828,150674970,275.943572998
15374970,235.0798339844,60989970,1201.5032958984,82964970,218.690246582,150689970,1167.1510009766
15389970,1032.3890380859,61004970,115.6428604126,82979970,1023.2637939453,150704970,311.5200805664
15404970,400.4351806641,61019970,1356.3868408203,82994970,372.211730957,150719970,1097.2810058594
15419970,941.6741333008,61034970,175.9253234863,83009970,1130.3900146484,150734970,159.588104248
15434970,90.1122817993,61049970,1371.8067626953,83024970,275.7722167969,150749970,1087.56640625
15449970,1029.2796630859,61064970,193.9896850586,83039970,1096.2836914063,150764970,209.01121521
15464970,184.1555633545,61079970,1410.8813476563,83054970,177.832321167,150779970,1085.8636474609
15479970,1090.2816162109,61109970,1380.8721923828,83069970,1101.0549316406,150794970,269.3176574707
15509970,1048.3511962891,61124970,225.9657592773,83099970,1041.0460205078,150809970,1316.8262939453
15539970,1038.5434570313,61139970,1148.6807861328,83114970,208.4417419434,150824970,179.6370544434
15554970,291.7044677734,61154970,165.1436157227,83129970,1213.8050537109,150839970,1201.1829833984
15569970,1026.9267578125,61169970,1403.4949951172,83144970,465.8908081055,150854970,93.3137588501
15584970,478.2794799805,61184970,339.0357971191,83159970,1057.8984375,150869970,1123.1741943359
15599970,1025.1979980469,61199970,1443.1539306641,83174970,305.1743469238,150884970,116.4668579102
15614970,336.9705810547,61214970,229.6427001953,83189970,1096.6125488281,150899970,1101.5294189453
15629970,992.6633911133,61229970,1147.6776123047,83204970,146.793762207,150914970,315.0316772461
15644970,447.8053588867,61244970,163.9813690186,83219970,1006.7343139649,150929970,1233.6312255859
15659970,1045.9030761719,61259970,1525.4375,83249970,996.5950317383,150944970,184.2994842529
15674970,254.0962677002,61274970,121.6148376465,83264970,393.126953125,150959970,1244.6059570313
15689970,1019.3267211914,61289970,1237.2185058594,83279970,1101.0877685547,150974970,432.9524536133
15704970,309.1487426758,61304970,123.9747009277,83294970,297.4619140625,150989970,1002.7042236328
15719970,1057.4050292969,61319970,1319.1348876953,83309970,1189.3096923828,151004970,210.5773468018
15734970,252.2261352539,61334970,13.5095348358,83324970,364.496887207,151019970,1011.0410766602
15749970,1043.7819824219,61349970,1312.0948486328,83339970,1052.2098388672,151034970,275.3281860352
15764970,383.6426086426,61364970,182.7938842773,83354970,368.1389160156,151049970,1166.4636230469
15779970,993.0377807617,61379970,1368.7216796875,83369970,1035.2113037109,151064970,365.2067871094
15794970,317.6306762695,61394970,117.2982635498,83399970,1163.4565429688,151079970,1245.9460449219
15809970,1021.5184936524,61409970,1299.7351074219,83414970,182.8217773438,151094970,327.1066589355
15824970,290.7478942871,61424970,209.8346862793,83429970,1225.0677490234,151109970,1185.8341064453
15839970,967.9211425781,61439970,1409.1719970703,83444970,244.3503417969,151139970,1106.8150634766
15854970,273.7958984375,61454970,65.8470077515,83459970,1074.6488037109,151154970,169.7273254395
15869970,1053.4122314453,61469970,1224.2188720703,83474970,367.7303771973,151169970,1132.9890136719
15884970,163.7017364502,61484970,273.2894287109,83489970,1175.6508789063,151184970,181.8712158203
15899970,1024.7796630859,61499970,1290.6887207031,83504970,526.1592407227,151199970,1121.6329345703
15914970,279.2341918945,61514970,-7.3491506577,83519970,966.1220092773,151214970,127.873046875
15929970,1045.1999511719,61529970,1228.0300292969,83534970,442.3638916016,151229970,1044.2303466797
15944970,350.516784668,61544970,96.214050293,83549970,1179.3889160156,151244970,267.0958862305
15959970,968.6514282227,61559970,1133.9204101563,83564970,257.5875549316,151259970,1150.6854248047
15974970,359.134765625,61574970,410.131439209,83579970,993.8651123047,151289970,1132.5905761719
15989970,985.0246582031,61589970,1321.8288574219,83594970,191.7588500977,151304970,299.0127563477
16004970,327.5099182129,61604970,303.770690918,83609970,1074.5037841797,151319970,1141.5689697266
16019970,1062.0672607422,61619970,1259.8117675781,83639970,1248.2921142578,151334970,282.6337585449
16034970,320.8639526367,61634970,122.1736602783,83654970,344.7138977051,151349970,1072.0734863281
16049970,1037.2283935547,61649970,1343.7769775391,83669970,1154.2296142578,151364970,180.1542510986
16064970,63.5264358521,61664970,28.143447876,83684970,296.0355224609,151379970,1285.3731689453
16079970,1023.6286621094,61679970,1172.2933349609,83699970,1100.5620117188,151394970,315.8035888672
16094970,167.4332427979,61694970,154.3567962646,83714970,230.1154937744,151409970,1099.2473144531
16109970,1046.4001464844,61709970,1397.7761230469,83729970,1105.4034423828,151424970,225.7982635498
16139970,1072.7135009766,61724970,57.3509025574,83744970,205.018951416,151439970,1151.5837402344
16154970,434.5639953613,61739970,1364.1881103516,83759970,1160.3354492188,151454970,192.1702728271
16169970,1008.6520996094,61754970,226.8944549561,83789970,1304.1458740234,151469970,1081.7681884766
16184970,265.9038391113,61769970,1516.0759277344,83804970,270.3148803711,151484970,309.2304077148
16199970,1072.5272216797,61784970,20.3713531494,83819970,1048.2518310547,151499970,1070.3883056641
16214970,209.5359802246,61799970,1491.6497802734,83834970,134.9507446289,151514970,159.6143951416
16229970,1004.1937866211,61814970,83.576713562,83849970,1125.3941650391,151529970,1217.4151611328
16244970,186.7256317139,61829970,1558.06640625,83864970,469.2441711426,151559970,1213.6778564453
16259970,1031.4735107422,61844970,195.4434204102,83879970,1220.7384033203,151574970,345.4368591309
16274970,202.2534790039,61859970,1434.1762695313,83909970,1040.5360107422,151589970,1076.5963134766
16289970,1074.0600585938,61874970,214.1861114502,83924970,216.2130432129,151619970,1128.5659179688
16304970,197.4280090332,61889970,1602.52734375,83939970,1020.940246582,151634970,93.2073669434
16319970,996.0005493164,61904970,76.9148864746,83954970,342.2985839844,151649970,1234.2136230469
16334970,105.9611968994,61919970,1479.8638916016,83969970,1093.5972900391,151664970,166.0221405029
16349970,1047.7547607422,61934970,198.1513366699,83999970,1141.2924804688,151679970,1108.3394775391
16364970,277.3653259277,61949970,1483.2038574219,84014970,179.9787597656,151694970,140.4268493652
16379970,1004.1498413086,61964970,147.3175964355,84029970,1108.0712890625,151709970,1073.1696777344
16394970,303.8069152832,61979970,1310.5604248047,84044970,240.6807403564,151724970,281.7236633301
16409970,959.0391235352,61994970,90.0690841675,84059970,1085.3625488281,151739970,1102.8011474609
16424970,154.7442016602,62009970,1350.3786621094,84074970,358.9895629883,151754970,281.4850463867
16439970,1004.9700317383,62024970,34.7983551025,84089970,1150.4508056641,151769970,1213.1878662109
16454970,66.8004684448,62039970,1491.8984375,84104970,347.3862609863,151784970,304.7485656738
16469970,997.8025512695,62054970,27.3364849091,84119970,1169.826171875,151799970,1153.7977294922
16484970,120.651550293,62069970,1445.0137939453,84134970,588.946105957,151829970,1074.4173583984
16499970,1043.0979003906,62084970,135.7875366211,84149970,1181.6324462891,151844970,279.575012207
16514970,230.7102661133,62099970,1554.8811035156,84164970,116.1175079346,151859970,1202.3452148438
16529970,1044.0239257813,62114970,192.4321899414,84179970,944.5721435547,151874970,158.8148956299
16544970,163.8031158447,62129970,1416.6765136719,84194970,233.1392059326,151889970,1086.2973632813
16559970,1029.9942626953,62144970,178.0658111572,84209970,1243.1783447266,151904970,282.9116821289
16574970,393.7571411133,62159970,1470.359375,84224970,375.224395752,151919970,969.0674438477
16589970,1023.6202392578,62174970,110.4202423096,84239970,1158.7333984375,151934970,175.6367492676
16604970,227.1189727783,62189970,1381.0926513672,84254970,178.6858062744,151949970,1118.4088134766
16619970,1014.7326660156,62204970,113.0024414063,84269970,1086.8809814453,151964970,183.868347168
16634970,212.1390686035,62219970,1405.2222900391,84284970,269.570098877,151979970,1140.3334960938
16649970,944.3948364258,62249970,1577.0955810547,84299970,1157.2438964844,151994970,123.3196563721
16664970,240.6711425781,62264970,70.5237426758,84314970,322.4766540527,152009970,1102.6212158203
16679970,1073.7235107422,62279970,1402.2160644531,84329970,1105.7299804688,152024970,284.9684753418
16694970,285.1352539063,62294970,178.4514465332,84344970,329.6142272949,152039970,886.4696655273
16709970,1022.1889038086,62309970,1454.0743408203,84359970,1161.0506591797,152054970,156.2072143555
16724970,375.9342346191,62324970,88.0826339722,84374970,320.4644470215,152069970,1175.4246826172
16739970,1049.115234375,62339970,1316.4860839844,84389970,1120.2491455078,152084970,150.0388183594
16754970,296.6700134277,62354970,217.2061309814,84404970,256.6008605957,152099970,1170.6971435547
16769970,1067.7547607422,62369970,1500.3033447266,84419970,1201.61328125,152114970,32.8532867432
16784970,224.2105407715,62384970,115.189491272,84434970,337.3797607422,152129970,1034.5206298828
16799970,1033.8624267578,62399970,1441.9345703125,84449970,1097.1578369141,152144970,323.3429870605
16814970,85.125541687,62414970,303.742980957,84464970,118.6284942627,152159970,1020.9658813477
16829970,1071.8283691406,62429970,1340.8421630859,84479970,1234.7723388672,152174970,345.2509460449
16844970,463.2858276367,62444970,316.875,84494970,463.1387634277,152189970,1009.3139648438
16859970,1075.3995361328,62459970,1448.9632568359,84509970,1123.1787109375,152204970,191.8003845215
16889970,1088.5648193359,62474970,94.4944839478,84524970,498.4223022461,152219970,1062.3684082031
16904970,147.710144043,62489970,1437.3083496094,84539970,1032.9742431641,152234970,311.9087524414
16919970,1103.6918945313,62504970,282.2703857422,84554970,270.1265563965,152249970,1003.3280029297
16934970,281.4757080078,62519970,1331.0570068359,84569970,1037.3719482422,152264970,114.5853118896
16949970,1074.0212402344,62534970,217.3190307617,84584970,75.3337554932,152279970,1141.7303466797
16964970,277.1663513184,62549970,1328.3489990234,84599970,1124.5201416016,152294970,198.1539611816
16979970,1031.2559814453,62564970,223.2096862793,84614970,151.763961792,152309970,1017.9592285156
16994970,369.3876342773,62579970,1302.8103027344,84629970,1114.8278808594,152324970,268.8106079102
17009970,1111.0494384766,62594970,276.7250061035,84644970,208.2471313477,152339970,1247.6629638672
17024970,341.572052002,62609970,1358.4166259766,84659970,1250.5374755859,152354970,275.6673583984
17039970,1028.7336425781,62624970,175.7413330078,84674970,335.0338439941,152369970,1154.3299560547
17054970,182.6606903076,62639970,1320.3305664063,84689970,1164.7894287109,152399970,968.0305786133
17069970,1081.6960449219,62654970,261.064666748,84704970,259.9194641113,152414970,161.8368835449
17084970,220.6015014648,62669970,1526.4606933594,84719970,1217.7081298828,152429970,1148.3762207031
17099970,1031.3140869141,62699970,1360.3238525391,84734970,283.7168579102,152444970,311.0920410156
17114970,145.8104400635,62714970,237.2377929688,84749970,1122.9488525391,152459970,1352.6796875
17129970,1095.4951171875,62729970,1215.8563232422,84764970,45.5148773193,152474970,148.1462097168
17144970,539.1775512695,62759970,1453.703125,84779970,1114.3552246094,152489970,1294.0018310547
17159970,1101.541015625,62774970,248.52003479,84794970,301.7772216797,152504970,325.8024597168
17174970,333.6408996582,62789970,1302.0587158203,84809970,1094.0089111328,152519970,1145.6807861328
17189970,971.7603149414,62804970,202.9634246826,84824970,285.3919677734,152534970,163.8585357666
17204970,275.2313537598,62819970,1534.0518798828,84839970,1254.2498779297,152549970,1230.9517822266
17219970,1048.8107910156,62834970,114.4166564941,84854970,201.2792510986,152564970,319.6118469238
17234970,312.7030029297,62849970,1262.0461425781,84869970,1098.1103515625,152579970,1130.2651367188
17249970,1093.7144775391,62864970,203.9913024902,84884970,183.8675384521,152609970,1106.4291992188
17264970,445.3399658203,62879970,1467.2266845703,84899970,1052.4992675781,152624970,191.9530029297
17279970,1077.5635986328,62909970,1282.4362792969,84914970,220.2877960205,152639970,1274.2651367188
17294970,29.8514614105,62924970,257.0497741699,84929970,1189.8753662109,152654970,191.0480194092
17309970,1046.1545410156,62939970,1490.8389892578,84944970,86.1459503174,152669970,1114.5859375
17339970,1086.1364746094,62954970,154.3562011719,84959970,1016.6177368164,152684970,254.6966552734
17369970,1019.5892944336,62969970,1321.3083496094,84974970,285.6856384277,152699970,1062.3260498047
17399970,1070.5903320313,62984970,372.1232299805,84989970,1229.4514160156,152714970,197.0196838379
17429970,1059.8524169922,62999970,1415.7862548828,85004970,251.1451416016,152729970,1175.6198730469
17444970,115.8563156128,63014970,83.3012466431,85019970,1128.4097900391,152744970,141.8502502441
17459970,1069.912109375,63029970,1458.3779296875,85034970,249.2586212158,152759970,1371.6566162109
17474970,318.1880493164,63059970,1438.158203125,85049970,1101.8282470703,152789970,1284.8919677734
17489970,1086.0649414063,63074970,123.8923721313,85064970,186.7914581299,152804970,208.4035491943
