wall_time,step,simulate/cond_3/mean_score,simulate/cond_5/mean_length,simulate/cond_4/mean_frew
1546179948.549252,162629970,621.5457153320312,984.7333374023438,747.8053588867188
1546179975.484276,162644970,101.69578552246094,189.0,142.67507934570312
1546179981.36326,162659970,670.581298828125,975.0689697265625,776.7019653320312
1546180006.412473,162674970,306.1484680175781,362.3333435058594,360.5832214355469
1546180012.234093,162689970,881.8265380859375,957.2142944335938,994.9112548828125
1546180037.867891,162704970,136.12301635742188,277.5,173.16529846191406
1546180044.139539,162719970,878.7705078125,984.0357055664062,983.7669677734375
1546180070.484834,162734970,165.51742553710938,335.0,228.7349090576172
1546180076.245231,162749970,824.4666748046875,986.5184936523438,931.4230346679688
1546180102.794943,162764970,242.564453125,292.6666564941406,278.6647033691406
1546180108.629158,162779970,691.2566528320312,1000.0,833.0419311523438
1546180134.950246,162794970,164.949951171875,322.6666564941406,208.0378875732422
1546180140.775232,162809970,695.0599975585938,971.5925903320312,817.4237060546875
1546180167.856117,162824970,214.6406707763672,318.5,258.43426513671875
1546180173.674667,162839970,681.0591430664062,991.3571166992188,789.8939208984375
1546180199.159911,162854970,194.93942260742188,349.5,242.64224243164062
1546180205.194792,162869970,647.3006591796875,986.9642944335938,782.01904296875
1546180239.746621,162899970,926.1776733398438,979.6666870117188,1040.51953125
1546180263.550897,162914970,-72.84548950195312,144.0,-34.53632354736328
1546180270.507239,162929970,775.1557006835938,960.2000122070312,897.5515747070312
1546180294.603616,162944970,101.39268493652344,259.5,138.853759765625
1546180301.087534,162959970,711.8416748046875,955.9310302734375,848.8182983398438
1546180325.43041,162974970,112.62736511230469,160.5,145.96273803710938
1546180331.745285,162989970,655.9840698242188,961.6428833007812,764.4600830078125
1546180356.173875,163004970,203.12596130371094,257.3333435058594,248.52537536621094
1546180362.175797,163019970,747.0825805664062,989.7777709960938,852.5985107421875
1546180386.922405,163034970,129.23289489746094,379.0,192.42494201660156
1546180392.738867,163049970,907.4920654296875,973.4815063476562,1034.3189697265625
1546180417.672036,163064970,193.6236114501953,384.3999938964844,256.89691162109375
1546180423.25455,163079970,954.136474609375,987.5599975585938,1082.6170654296875
1546180448.440096,163094970,193.4654541015625,369.25,258.1582336425781
1546180453.993866,163109970,736.8290405273438,973.2307739257812,849.9566040039062
1546180484.391491,163139970,671.8952026367188,995.1333618164062,806.006591796875
1546180509.522119,163154970,160.15496826171875,286.0,207.83111572265625
1546180515.039648,163169970,677.8941650390625,945.9000244140625,787.5037841796875
1546180540.144115,163184970,179.36737060546875,328.0,235.058837890625
1546180546.44915,163199970,840.4159545898438,966.1034545898438,952.481201171875
1546180571.703726,163214970,224.0695343017578,390.5,283.56146240234375
1546180577.171033,163229970,942.7199096679688,986.0714111328125,1050.6561279296875
1546180602.09688,163244970,178.2259979248047,231.0,212.3067169189453
1546180607.513116,163259970,782.5535888671875,987.4642944335938,907.7093505859375
1546180632.341457,163274970,178.8682861328125,269.0,217.33535766601562
1546180637.812462,163289970,881.1123046875,992.0,980.4849853515625
1546180662.805071,163304970,185.17880249023438,409.5,242.45175170898438
1546180668.301173,163319970,615.249755859375,971.9310302734375,733.1239013671875
1546180693.308835,163334970,233.11477661132812,309.0,276.07269287109375
1546180698.793458,163349970,747.5866088867188,970.6923217773438,858.9317016601562
1546180723.724614,163364970,232.9340362548828,370.5,293.9559326171875
1546180729.150782,163379970,720.324951171875,974.076904296875,833.477294921875
1546180753.99733,163394970,171.3793487548828,222.0,212.2976837158203
