wall_time,step,simulate/cond_3/mean_score,simulate/cond_5/mean_length,simulate/cond_4/mean_frew
1546012592.760952,14970,38.03351593017578,333.20001220703125,48.63798904418945
1546012599.032345,29970,152.911865234375,765.2857055664062,14.940961837768555
1546012640.114313,44970,87.41907501220703,349.625,28.905664443969727
1546012647.091796,59970,228.58607482910156,874.7083129882812,-1.267539620399475
1546012680.51976,74970,70.82251739501953,328.75,45.457496643066406
1546012686.79264,89970,198.00291442871094,878.3846435546875,3.3470048904418945
1546012720.1283,104970,36.05141830444336,387.5,23.539758682250977
1546012726.269289,119970,274.5858459472656,976.0357055664062,10.938834190368652
1546012752.74009,134970,92.42632293701172,384.5,52.89515686035156
1546012758.760958,149970,289.823974609375,1000.0,14.86661148071289
1546012799.190197,179970,303.7160949707031,1000.0,14.445433616638184
1546012832.69707,194970,36.61395263671875,416.0,24.666488647460938
1546012838.699769,209970,292.06878662109375,1000.0,15.904090881347656
1546012865.317978,224970,40.94181823730469,358.5,49.34319305419922
1546012871.466147,239970,281.3578186035156,1000.0,9.764803886413574
1546012897.640659,254970,41.38416290283203,289.0,49.72167205810547
1546012903.717399,269970,270.45465087890625,1000.0,1.1721038818359375
1546012930.156513,284970,59.45090866088867,333.0,42.081607818603516
1546012937.111394,299970,279.1635437011719,986.2413940429688,2.171718120574951
1546012970.562287,314970,56.7448844909668,322.8333435058594,26.3402156829834
1546012977.56352,329970,268.15106201171875,948.9615478515625,6.068957805633545
1546013003.457589,344970,39.49931335449219,248.5,46.828880310058594
1546013010.111479,359970,255.06887817382812,939.5516967773438,11.239959716796875
1546013036.351003,374970,19.359678268432617,341.3333435058594,25.70975685119629
1546013042.447637,389970,276.1939697265625,1000.0,12.22357177734375
1546013068.884802,404970,63.83087158203125,306.8333435058594,38.77931594848633
1546013074.961342,419970,257.3172912597656,954.280029296875,18.104843139648438
1546013108.267765,434970,49.7889289855957,271.0,19.019697189331055
1546013114.577622,449970,232.8783416748047,893.9000244140625,20.6805362701416
1546013141.037177,464970,74.87860870361328,292.3333435058594,50.357879638671875
1546013147.176417,479970,258.87896728515625,1000.0,7.580568313598633
1546013173.535034,494970,4.483076095581055,330.5,25.392269134521484
1546013179.663881,509970,-21.422950744628906,945.3461303710938,9.080743789672852
1546013206.025434,524970,50.98101043701172,303.0,54.64437484741211
1546013212.393612,539970,261.40692138671875,988.0,13.151865005493164
1546013238.424966,554970,94.74800872802734,357.0,38.60390090942383
1546013245.430117,569970,260.9059753417969,978.4483032226562,10.476799011230469
1546013271.160885,584970,36.411964416503906,425.0,44.805091857910156
1546013278.871534,599970,268.640380859375,999.4483032226562,6.911695957183838
1546013311.584821,629970,295.9401550292969,1000.0,7.37407922744751
1546013344.014086,659970,305.4185791015625,1000.0,5.965468883514404
1546013383.352747,689970,320.7797546386719,1000.0,14.207945823669434
1546013415.541539,719970,329.58905029296875,1000.0,13.942021369934082
1546013447.597214,749970,326.67303466796875,1000.0,12.090868949890137
1546013479.664694,779970,321.1971435546875,1000.0,15.582063674926758
1546013511.599825,809970,319.67279052734375,1000.0,16.143503189086914
1546013543.960506,839970,320.8766784667969,1000.0,22.461589813232422
1546013576.561732,869970,312.1725158691406,1000.0,17.428531646728516
1546013609.594259,899970,314.57867431640625,1000.0,19.217342376708984
1546013641.644692,929970,314.1141662597656,1000.0,19.9653377532959
1546013673.68731,959970,313.2283020019531,1000.0,17.970151901245117
1546013705.636014,989970,300.75421142578125,1000.0,26.636531829833984
1546013737.608033,1019970,308.0491943359375,1000.0,34.5890998840332
1546013769.269813,1049970,297.8554992675781,1000.0,41.876487731933594
1546013801.273334,1079970,287.7700500488281,1000.0,34.353294372558594
1546013833.143031,1109970,285.49725341796875,1000.0,33.61057662963867
1546013865.127423,1139970,283.23651123046875,1000.0,34.08523941040039
1546013896.945335,1169970,300.0156555175781,1000.0,53.915771484375
1546013929.432954,1199970,304.5879821777344,1000.0,60.67204666137695
1546013961.261954,1229970,311.23846435546875,1000.0,57.279762268066406
1546013987.204992,1244970,15.48038101196289,231.0,-16.52199935913086
1546013993.39221,1259970,300.0032958984375,1000.0,53.7740592956543
1546014019.139418,1274970,94.15839385986328,317.6666564941406,61.8160285949707
1546014026.158932,1289970,293.361083984375,976.2142944335938,51.36282730102539
1546014051.453108,1304970,57.23054504394531,232.5,27.107746124267578
1546014058.519677,1319970,299.4522705078125,978.3448486328125,47.94607925415039
1546014090.721247,1349970,303.6425476074219,1000.0,39.2178955078125
1546014117.168016,1364970,46.95940399169922,301.0,7.022091865539551
1546014123.327902,1379970,301.495849609375,984.8571166992188,37.54072952270508
1546014155.480215,1409970,314.86077880859375,1000.0,59.44588851928711
1546014181.721094,1424970,7.077618598937988,223.0,31.647783279418945
1546014187.754553,1439970,322.6429138183594,1000.0,68.26248168945312
1546014219.734755,1469970,320.3927307128906,1000.0,79.0561294555664
1546014245.729407,1484970,188.627197265625,442.0,114.55579376220703
1546014252.665775,1499970,336.17181396484375,1000.0,102.50765228271484
1546014284.717169,1529970,326.8599853515625,1000.0,78.35014343261719
1546014316.306544,1559970,349.4270324707031,1000.0,104.93273162841797
1546014348.262819,1589970,354.4095764160156,1000.0,107.8177261352539
1546014379.849831,1619970,369.1434020996094,1000.0,126.6385269165039
1546014411.192776,1649970,379.0525817871094,1000.0,141.88198852539062
1546014442.045271,1679970,397.00823974609375,1000.0,166.2152557373047
1546014466.736087,1694970,89.86441040039062,373.0,34.02497482299805
1546014472.834218,1709970,426.2112731933594,984.862060546875,207.11264038085938
1546014497.39646,1724970,57.28265380859375,266.0,47.30904769897461
1546014503.679715,1739970,443.99554443359375,1000.0,224.9547119140625
1546014528.01675,1754970,152.4768829345703,328.5,117.47569274902344
1546014534.573932,1769970,440.86456298828125,991.5357055664062,223.12791442871094
1546014558.820093,1784970,80.02769470214844,274.20001220703125,60.300437927246094
1546014566.543926,1799970,443.6733703613281,1000.0,223.93780517578125
1546014597.114239,1829970,451.15338134765625,1000.0,229.28599548339844
1546014621.240983,1844970,64.2885513305664,265.75,47.86705017089844
1546014628.280663,1859970,445.0118713378906,920.8928833007812,251.0057373046875
1546014652.670372,1874970,80.62873077392578,309.75,53.78673553466797
1546014659.020911,1889970,446.2333984375,980.9615478515625,232.4742889404297
1546014684.037941,1904970,114.8301010131836,313.0,75.00617218017578
1546014690.064932,1919970,428.92193603515625,962.8214111328125,219.1636505126953
1546014720.915458,1949970,450.92413330078125,984.4000244140625,239.0181427001953
1546014751.533513,1979970,440.7614440917969,969.0,238.12452697753906
1546014776.736414,1994970,25.87200164794922,263.5,56.16351318359375
1546014782.388773,2009970,419.5599670410156,988.8965454101562,202.0276641845703
1546014807.67168,2024970,126.37326049804688,298.6666564941406,89.13262939453125
1546014813.34073,2039970,412.57659912109375,955.1785888671875,222.37289428710938
1546014838.361575,2054970,120.61827087402344,269.0,116.15082550048828
1546014844.053495,2069970,432.8341064453125,976.3793334960938,233.42816162109375
1546014869.229515,2084970,139.50779724121094,340.6666564941406,152.87939453125
1546014875.553029,2099970,453.1747741699219,1000.0,240.3601531982422
1546014900.704845,2114970,20.67678451538086,276.5,100.11923217773438
1546014906.26921,2129970,437.0241394042969,994.4285888671875,226.19602966308594
1546014931.51682,2144970,129.2530975341797,272.6000061035156,101.86849975585938
1546014937.08233,2159970,453.62652587890625,978.4000244140625,247.63565063476562
1546014967.773181,2189970,467.82501220703125,998.9666748046875,255.74314880371094
1546014993.272237,2204970,153.75543212890625,253.5,116.74188995361328
1546014998.794366,2219970,444.33642578125,985.8928833007812,236.90089416503906
1546015024.076433,2234970,71.69056701660156,238.5,63.302711486816406
1546015029.54853,2249970,488.0829772949219,1000.0,275.1011962890625
1546015060.339503,2279970,509.63189697265625,960.3548583984375,311.495361328125
1546015085.411152,2294970,188.42092895507812,353.0,131.42172241210938
1546015091.056636,2309970,509.0287170410156,980.7586059570312,306.8078308105469
1546015121.688336,2339970,527.469970703125,1000.0,321.3533630371094
1546015146.745243,2354970,151.37637329101562,393.0,125.25898742675781
1546015152.375604,2369970,523.9857788085938,997.1428833007812,317.87042236328125
1546015183.672139,2399970,541.6531982421875,1000.0,333.8734436035156
1546015214.288034,2429970,561.4542236328125,1000.0,357.40740966796875
1546015239.382388,2444970,165.85560607910156,497.0,177.42588806152344
1546015244.992071,2459970,557.6449584960938,1000.0,353.1448059082031
1546015270.115979,2474970,-86.31721496582031,198.0,-48.726707458496094
1546015275.696543,2489970,558.897705078125,984.0344848632812,359.57562255859375
1546015306.389614,2519970,516.0973510742188,958.1666870117188,322.0350036621094
1546015336.913802,2549970,546.8965454101562,993.1666870117188,351.7640075683594
1546015367.368333,2579970,546.8775024414062,990.4000244140625,346.7902526855469
1546015392.210254,2594970,124.32339477539062,384.0,123.88876342773438
1546015397.724378,2609970,563.4791870117188,995.8965454101562,365.43524169921875
1546015428.285208,2639970,604.0540771484375,987.0,412.2586669921875
1546015459.112876,2669970,604.4437255859375,973.7333374023438,417.8091125488281
1546015490.605785,2699970,604.9385375976562,1000.0,411.8103332519531
1546015521.097384,2729970,621.3157958984375,994.9000244140625,433.8662109375
1546015553.913766,2759970,646.5663452148438,975.7999877929688,469.92913818359375
1546015585.975557,2789970,649.0418701171875,986.066650390625,466.8870544433594
1546015610.967242,2804970,234.22787475585938,371.0,217.9707794189453
1546015617.894443,2819970,652.6898803710938,1000.0,467.91656494140625
1546015643.708572,2834970,192.7035369873047,296.0,165.33460998535156
1546015649.877097,2849970,635.45458984375,962.9642944335938,459.9328918457031
1546015681.280794,2879970,644.4699096679688,977.3666381835938,472.5421447753906
1546015707.067542,2894970,229.2397918701172,395.0,181.6721954345703
1546015712.937749,2909970,628.5625,987.629638671875,445.5591125488281
1546015745.980801,2939970,584.7484741210938,966.8666381835938,405.2379150390625
1546015772.895562,2954970,61.05440902709961,186.0,58.5673942565918
1546015778.604152,2969970,580.0357055664062,969.0357055664062,403.6044921875
1546015803.884073,2984970,299.8336181640625,484.0,235.33621215820312
1546015810.423229,2999970,600.6690673828125,973.4827880859375,423.3760986328125
1546015835.411944,3014970,280.20599365234375,416.5,232.48440551757812
1546015841.1298,3029970,568.5392456054688,924.3793334960938,409.0821533203125
1546015866.049159,3044970,107.01666259765625,332.0,133.30685424804688
1546015871.763513,3059970,567.1004638671875,920.2903442382812,407.36395263671875
1546015896.612748,3074970,65.89688110351562,207.3333282470703,56.05302810668945
1546015902.244518,3089970,619.7112426757812,996.0370483398438,438.80914306640625
1546015932.829131,3119970,671.1912231445312,983.8666381835938,502.2813415527344
1546015957.455971,3134970,221.53330993652344,366.0,178.1250457763672
1546015963.235787,3149970,677.6215209960938,961.2857055664062,518.2285766601562
1546015988.091128,3164970,277.3834533691406,486.0,257.68170166015625
1546015993.769188,3179970,683.7178955078125,960.5172119140625,517.6748657226562
1546016018.847543,3194970,99.1810531616211,165.0,80.96146392822266
1546016024.541612,3209970,725.6383056640625,989.8275756835938,562.80029296875
1546016049.434017,3224970,128.9958953857422,262.8571472167969,128.294921875
1546016055.175927,3239970,646.4429321289062,890.423095703125,509.8232116699219
1546016080.157448,3254970,164.34327697753906,288.0,165.45436096191406
1546016085.868023,3269970,651.5248413085938,926.2069091796875,507.4325256347656
1546016110.911961,3284970,283.8166198730469,379.0,247.10865783691406
1546016117.290544,3299970,714.9075927734375,968.2413940429688,560.5902099609375
1546016142.240867,3314970,223.74591064453125,394.0,186.7106475830078
1546016147.7829,3329970,736.6773071289062,959.9310302734375,588.447265625
1546016172.810006,3344970,192.82803344726562,327.5,152.28628540039062
1546016178.344742,3359970,741.8419189453125,959.1538696289062,594.5091552734375
1546016203.672271,3374970,103.373291015625,257.20001220703125,135.30091857910156
1546016209.151206,3389970,774.3490600585938,983.1199951171875,620.77197265625
1546016234.601435,3404970,112.1720199584961,194.5,105.66376495361328
