wall_time,step,simulate/cond_3/mean_score,simulate/cond_5/mean_length,simulate/cond_4/mean_frew
1545858149.780397,150029970,1027.91259765625,989.566650390625,1162.430419921875
1545858182.842392,150059970,938.924560546875,978.4000244140625,1069.1964111328125
1545858208.813479,150074970,135.23703002929688,352.0,182.652587890625
1545858214.755412,150089970,1035.7586669921875,1000.0,1164.235595703125
1545858240.6636,150104970,182.99708557128906,243.0,219.00567626953125
1545858246.417382,150119970,1111.9405517578125,991.2857055664062,1241.2445068359375
1545858273.368059,150134970,389.823974609375,364.0,448.93719482421875
1545858280.457939,150149970,1060.2828369140625,991.8275756835938,1196.45556640625
1545858311.394444,150164970,149.35289001464844,187.5,180.09860229492188
1545858318.317602,150179970,1039.470458984375,1000.0,1158.8736572265625
1545858344.914565,150194970,192.92208862304688,374.0,228.01907348632812
1545858350.754903,150209970,1004.5746459960938,966.6896362304688,1136.268798828125
1545858376.46042,150224970,78.87043762207031,382.0,95.37892150878906
1545858382.514963,150239970,1024.64208984375,976.6206665039062,1153.843017578125
1545858407.988696,150254970,61.47840118408203,204.5,98.85722351074219
1545858413.689613,150269970,914.7442016601562,964.3571166992188,1033.4700927734375
1545858438.801553,150284970,549.3573608398438,377.0,594.4459838867188
1545858445.11014,150299970,1005.2525634765625,950.1034545898438,1124.0556640625
1545858470.313372,150314970,55.39055633544922,234.0,78.8290786743164
1545858475.864395,150329970,960.120361328125,955.4483032226562,1079.9892578125
1545858501.11487,150344970,244.896484375,283.5,282.61834716796875
1545858506.636873,150359970,971.7322387695312,959.6206665039062,1098.315185546875
1545858531.933513,150374970,198.1133270263672,286.0,228.33499145507812
1545858537.405021,150389970,1113.267822265625,972.0,1235.5535888671875
1545858562.793936,150404970,135.94729614257812,304.3333435058594,163.05487060546875
1545858568.358315,150419970,1076.471435546875,961.0714111328125,1195.520751953125
1545858593.579621,150434970,249.96676635742188,297.0,283.446044921875
1545858599.139862,150449970,954.552490234375,929.5172119140625,1065.0665283203125
1545858624.955626,150464970,139.5736846923828,172.0,162.85694885253906
1545858630.579939,150479970,1041.100830078125,949.72412109375,1167.0595703125
1545858655.788276,150494970,14.848045349121094,113.0,32.37106704711914
1545858661.326594,150509970,960.13623046875,983.8965454101562,1089.5283203125
1545858686.642625,150524970,274.78643798828125,338.20001220703125,312.36016845703125
1545858692.303057,150539970,929.830078125,952.5,1043.2423095703125
1545858717.565503,150554970,172.2110137939453,294.0,220.71060180664062
1545858723.244073,150569970,923.3601684570312,946.0999755859375,1033.8359375
1545858748.467291,150584970,205.03546142578125,285.0,244.47454833984375
1545858754.97319,150599970,1025.830078125,965.0,1146.792724609375
1545858785.766522,150629970,1121.0546875,986.4666748046875,1265.284912109375
1545858810.722661,150644970,68.19822692871094,164.3333282470703,89.82843017578125
1545858816.495714,150659970,1131.0242919921875,984.1785888671875,1276.1732177734375
1545858841.762377,150674970,233.4133758544922,297.3333435058594,275.9435729980469
1545858847.443758,150689970,1028.6907958984375,967.1481323242188,1167.1510009765625
1545858872.506841,150704970,276.1430969238281,273.0,311.52008056640625
1545858878.03345,150719970,964.664794921875,985.7930908203125,1097.281005859375
1545858903.330707,150734970,113.36122131347656,314.3999938964844,159.58810424804688
1545858909.019392,150749970,954.0950927734375,982.4000244140625,1087.56640625
1545858934.526219,150764970,155.32135009765625,269.0,209.01121520996094
1545858940.377641,150779970,953.9588623046875,987.6071166992188,1085.8636474609375
1545858965.142585,150794970,228.01605224609375,312.6666564941406,269.3176574707031
1545858971.182313,150809970,1178.5745849609375,986.375,1316.8262939453125
1545858995.854661,150824970,145.77249145507812,269.5,179.63705444335938
1545859002.143625,150839970,1072.2208251953125,1000.0,1201.1829833984375
1545859026.387248,150854970,49.85380172729492,282.0,93.31375885009766
1545859032.920252,150869970,997.8304443359375,954.4827880859375,1123.1741943359375
1545859057.110558,150884970,94.21646118164062,160.0,116.46685791015625
1545859064.565616,150899970,976.7914428710938,979.8214111328125,1101.5294189453125
1545859088.905289,150914970,265.96722412109375,411.79998779296875,315.03167724609375
1545859095.629011,150929970,1097.6904296875,1000.0,1233.6312255859375
1545859120.256458,150944970,154.31533813476562,255.0,184.2994842529297
1545859126.475456,150959970,1115.1976318359375,1000.0,1244.60595703125
1545859151.129979,150974970,371.2667541503906,425.0,432.95245361328125
1545859157.321853,150989970,882.322021484375,929.9310302734375,1002.7042236328125
1545859182.442938,151004970,175.3758087158203,237.0,210.5773468017578
1545859188.212734,151019970,894.3541870117188,917.2142944335938,1011.0410766601562
1545859213.643758,151034970,240.10073852539062,246.0,275.32818603515625
1545859219.180094,151049970,1016.34716796875,1000.0,1166.463623046875
1545859244.332156,151064970,298.7979431152344,421.0,365.206787109375
1545859249.891611,151079970,1111.650146484375,986.6551513671875,1245.946044921875
1545859275.213876,151094970,279.5962829589844,324.0,327.1066589355469
1545859280.856592,151109970,1038.7911376953125,992.4815063476562,1185.8341064453125
1545859311.527338,151139970,966.964599609375,981.3666381835938,1106.8150634765625
1545859336.729137,151154970,137.10540771484375,234.0,169.72732543945312
1545859342.300695,151169970,992.0634155273438,1000.0,1132.989013671875
1545859367.494871,151184970,148.74111938476562,245.25,181.8712158203125
1545859373.819116,151199970,990.4542236328125,981.5,1121.6329345703125
1545859398.931945,151214970,87.54710388183594,240.0,127.873046875
1545859404.480512,151229970,915.3358154296875,959.7586059570312,1044.2303466796875
1545859429.74482,151244970,205.35374450683594,353.25,267.09588623046875
1545859435.197887,151259970,1016.7583618164062,1000.0,1150.6854248046875
1545859466.006372,151289970,993.4862670898438,992.7333374023438,1132.590576171875
1545859491.145191,151304970,254.34263610839844,394.6666564941406,299.01275634765625
1545859496.673241,151319970,1014.0980834960938,981.3333129882812,1141.5689697265625
1545859522.114291,151334970,233.96234130859375,372.25,282.6337585449219
1545859527.673573,151349970,930.0352783203125,956.7307739257812,1072.073486328125
1545859553.144796,151364970,155.34288024902344,279.6666564941406,180.1542510986328
1545859558.599803,151379970,1139.9107666015625,980.4642944335938,1285.3731689453125
1545859583.847658,151394970,243.80877685546875,424.0,315.8035888671875
1545859589.414214,151409970,963.9656372070312,948.1724243164062,1099.247314453125
1545859614.754952,151424970,181.00209045410156,278.0,225.7982635498047
1545859620.264858,151439970,1011.0349731445312,985.3103637695312,1151.583740234375
1545859645.480178,151454970,158.36831665039062,241.0,192.17027282714844
1545859651.002455,151469970,936.1971435546875,970.137939453125,1081.7681884765625
1545859676.467256,151484970,255.49273681640625,394.0,309.23040771484375
1545859682.952396,151499970,933.0689697265625,958.1666870117188,1070.3883056640625
1545859708.23608,151514970,130.77947998046875,221.5,159.61439514160156
1545859713.9509,151529970,1061.881591796875,985.7930908203125,1217.4151611328125
1545859744.962399,151559970,1074.1689453125,991.7666625976562,1213.6778564453125
1545859770.06134,151574970,279.7510681152344,393.3333435058594,345.4368591308594
1545859775.809497,151589970,953.2928466796875,942.5555419921875,1076.5963134765625
