wall_time,step,simulate/cond_3/mean_score,simulate/cond_5/mean_length,simulate/cond_4/mean_frew
1546081540.94027,67214970,245.87631225585938,308.25,282.85919189453125
1546081546.901029,67229970,1071.1748046875,971.4074096679688,1129.4920654296875
1546081573.914558,67244970,174.2417449951172,327.5,198.2425537109375
1546081579.95756,67259970,724.4198608398438,956.9285888671875,780.1378784179688
1546081606.159498,67274970,287.2063903808594,386.0,320.2505187988281
1546081611.887062,67289970,991.4689331054688,952.5714111328125,1052.929443359375
1546081637.658197,67304970,149.6841583251953,230.8000030517578,175.88278198242188
1546081643.125617,67319970,838.9227905273438,985.4400024414062,891.3543701171875
1546081668.705587,67334970,48.351322174072266,78.0,54.090049743652344
1546081674.422032,67349970,865.7867431640625,970.137939453125,919.1143798828125
1546081699.80918,67364970,173.5096893310547,285.28570556640625,210.32276916503906
1546081705.454845,67379970,937.78173828125,956.0800170898438,994.3451538085938
1546081730.502868,67394970,107.90509033203125,207.0,144.0919189453125
1546081736.499337,67409970,968.300048828125,948.0,1027.3924560546875
1546081761.250352,67424970,122.8309326171875,286.3333435058594,153.8048095703125
1546081767.377208,67439970,812.9413452148438,963.719970703125,867.2266235351562
1546081791.743284,67454970,79.19173431396484,197.0,99.65225219726562
1546081798.124422,67469970,1034.208251953125,971.3571166992188,1093.6407470703125
1546081822.263518,67484970,212.80078125,357.6666564941406,257.5966491699219
1546081829.821664,67499970,984.8079223632812,942.6428833007812,1040.646240234375
1546081853.603088,67514970,202.14932250976562,236.1999969482422,223.5486602783203
1546081860.597452,67529970,775.025390625,918.0370483398438,834.778076171875
1546081884.207934,67544970,283.7070617675781,374.6666564941406,319.2106018066406
1546081891.106057,67559970,815.474853515625,965.7777709960938,865.5371704101562
1546081915.017982,67574970,127.24879455566406,253.55555725097656,151.76766967773438
1546081922.136033,67589970,920.84521484375,937.478271484375,976.9271240234375
1546081946.026104,67604970,141.85025024414062,331.5,170.5302734375
1546081952.662156,67619970,1101.917724609375,984.2069091796875,1160.7125244140625
1546081977.029001,67634970,35.92108917236328,165.5,59.360435485839844
1546081983.230701,67649970,924.3698120117188,953.3333129882812,979.3502807617188
1546082007.75766,67664970,149.81910705566406,265.25,189.09201049804688
1546082013.909009,67679970,834.5513916015625,929.7142944335938,898.0255126953125
1546082038.982402,67694970,138.26963806152344,216.0,182.323486328125
1546082044.692811,67709970,1031.02001953125,1000.0,1082.07958984375
1546082069.802822,67724970,139.29031372070312,346.5,178.1094512939453
1546082075.372977,67739970,1096.0164794921875,975.6799926757812,1150.8048095703125
1546082100.520736,67754970,225.05250549316406,287.0,249.29458618164062
1546082105.994498,67769970,931.0303955078125,951.4642944335938,980.9424438476562
1546082131.013528,67784970,284.78167724609375,344.6666564941406,312.3360290527344
1546082137.331197,67799970,935.4862060546875,959.9285888671875,993.0148315429688
1546082162.427279,67814970,110.02293395996094,244.0,145.57032775878906
1546082168.006137,67829970,849.3847045898438,957.9199829101562,908.263427734375
1546082193.107853,67844970,72.22331237792969,205.14285278320312,100.52220916748047
1546082198.548804,67859970,940.3110961914062,983.5599975585938,999.5987548828125
1546082223.924541,67874970,97.74687957763672,314.3333435058594,143.16026306152344
1546082229.34269,67889970,665.7220458984375,984.7142944335938,716.234375
1546082254.374868,67904970,258.9410095214844,336.0,301.97406005859375
1546082259.848432,67919970,966.2031860351562,917.0,1017.7830200195312
1546082284.844172,67934970,207.1789093017578,303.5,239.47720336914062
1546082290.331872,67949970,779.26953125,963.7857055664062,837.171875
1546082315.256438,67964970,186.3001708984375,325.0,238.875
1546082320.685576,67979970,899.6758422851562,969.5184936523438,947.7011108398438
1546082345.779794,67994970,160.73057556152344,322.3333435058594,203.6736602783203
1546082351.28771,68009970,872.2174682617188,931.3333129882812,931.1998901367188
1546082376.323453,68024970,195.1240692138672,335.8888854980469,233.73524475097656
1546082381.837853,68039970,995.070556640625,927.04345703125,1052.4483642578125
1546082407.122561,68054970,113.58908081054688,280.0,162.43386840820312
1546082412.580577,68069970,896.0264282226562,962.8928833007812,951.6754760742188
1546082437.769466,68084970,119.6507568359375,346.5,173.9329833984375
1546082444.133607,68099970,925.0406494140625,980.72412109375,983.0119018554688
1546082469.156243,68114970,121.32440185546875,239.5,157.66751098632812
1546082474.726391,68129970,840.3518676757812,978.2142944335938,897.93701171875
1546082499.893635,68144970,83.97645568847656,184.1666717529297,113.93057250976562
1546082505.444388,68159970,804.1060180664062,997.1199951171875,860.4857177734375
1546082530.535589,68174970,166.60836791992188,272.1666564941406,195.53472900390625
1546082536.208482,68189970,941.809326171875,957.7307739257812,998.0443725585938
1546082561.238599,68204970,260.53411865234375,288.0,292.41326904296875
1546082566.906211,68219970,811.1158447265625,974.8076782226562,868.910400390625
1546082592.098911,68234970,166.54676818847656,321.3333435058594,201.868408203125
1546082597.760399,68249970,854.5870971679688,906.521728515625,912.34326171875
1546082622.742955,68264970,94.06002044677734,293.0,125.4653091430664
1546082628.397434,68279970,1012.5765380859375,985.7857055664062,1076.07421875
1546082653.336676,68294970,146.77268981933594,274.1111145019531,179.12701416015625
1546082659.058616,68309970,867.953125,852.75,924.2158813476562
1546082684.247767,68324970,82.98558044433594,230.0,114.9436264038086
1546082689.88825,68339970,644.2570190429688,824.433349609375,694.9144287109375
1546082715.105755,68354970,257.90728759765625,332.0,290.2356262207031
1546082720.583797,68369970,881.30859375,962.7999877929688,930.1539306640625
1546082745.832159,68384970,207.0205078125,273.20001220703125,233.3506317138672
1546082752.037824,68399970,937.07421875,989.6538696289062,992.1725463867188
1546082777.16605,68414970,128.30970764160156,331.3333435058594,166.66448974609375
1546082782.626984,68429970,987.1793212890625,964.888916015625,1040.3087158203125
1546082807.781197,68444970,151.85110473632812,215.0,174.67764282226562
1546082813.168374,68459970,1013.9896850585938,980.0399780273438,1074.94384765625
1546082838.291105,68474970,199.02764892578125,377.5,237.82701110839844
1546082843.696285,68489970,868.2113647460938,897.8275756835938,919.3505249023438
1546082868.751781,68504970,152.73922729492188,243.60000610351562,179.5841522216797
1546082874.195256,68519970,837.7786254882812,957.3333129882812,893.4608764648438
1546082899.454419,68534970,100.55007934570312,248.75,124.52835083007812
1546082905.051461,68549970,858.0028076171875,959.1785888671875,909.2582397460938
1546082930.128802,68564970,210.92715454101562,359.5,249.334716796875
1546082935.813763,68579970,1024.55810546875,978.423095703125,1077.991455078125
1546082960.806863,68594970,119.7092514038086,287.5,144.09434509277344
1546082966.789441,68609970,918.0990600585938,949.629638671875,967.0909423828125
1546082991.29469,68624970,178.9519805908203,266.6666564941406,201.7642822265625
1546082997.493025,68639970,927.2523193359375,948.7142944335938,983.0194091796875
1546083021.883024,68654970,166.67274475097656,360.1428527832031,212.11643981933594
1546083028.272538,68669970,1163.157470703125,956.3333129882812,1209.3009033203125
1546083052.435414,68684970,292.7462158203125,458.0,330.0333557128906
1546083059.891619,68699970,1041.0125732421875,951.6896362304688,1094.4852294921875
1546083083.543435,68714970,142.35577392578125,259.0,167.89956665039062
1546083090.328707,68729970,827.9507446289062,983.1785888671875,873.0770874023438
1546083114.147853,68744970,187.0907440185547,294.5,206.24560546875
1546083121.067817,68759970,825.7801513671875,978.3928833007812,871.9515380859375
1546083144.746132,68774970,124.98431396484375,291.875,158.23007202148438
1546083151.647261,68789970,1037.01806640625,941.8333129882812,1082.2694091796875
1546083175.423126,68804970,359.4251403808594,405.3333435058594,409.1993713378906
1546083182.095789,68819970,1067.010986328125,929.1724243164062,1114.1563720703125
1546083206.236314,68834970,175.31259155273438,285.75,216.02536010742188
1546083212.954703,68849970,850.578857421875,980.6538696289062,896.0029296875
1546083237.303612,68864970,464.97119140625,490.0,509.0497741699219
1546083243.602912,68879970,909.8870239257812,933.1333618164062,960.9181518554688
1546083268.608382,68894970,193.6248779296875,304.8999938964844,223.8987579345703
1546083274.407491,68909970,922.1644897460938,934.8261108398438,980.0831298828125
1546083299.400564,68924970,166.74057006835938,299.20001220703125,201.76417541503906
1546083305.157018,68939970,797.3212890625,873.4642944335938,851.0980834960938
1546083330.238921,68954970,108.70435333251953,255.0,141.9086151123047
1546083335.728257,68969970,933.5304565429688,998.4444580078125,986.8739624023438
