wall_time,step,simulate/cond_3/mean_score,simulate/cond_5/mean_length,simulate/cond_4/mean_frew
1545817091.778121,135314970,107.53390502929688,165.6666717529297,134.81576538085938
1545817099.243493,135329970,888.0565185546875,946.8214111328125,999.7166748046875
1545817130.261644,135344970,103.07089233398438,276.5,143.84487915039062
1545817137.522469,135359970,651.4339599609375,852.9285888671875,758.7798461914062
1545817165.850224,135374970,204.90802001953125,266.0,250.2515106201172
1545817171.866159,135389970,912.1480102539062,963.0370483398438,1044.134521484375
1545817199.623593,135404970,66.48145294189453,214.25,97.85150146484375
1545817205.67472,135419970,840.9818115234375,964.478271484375,961.8570556640625
1545817233.423761,135434970,137.7641143798828,155.0,166.17047119140625
1545817240.40022,135449970,765.1173706054688,932.5333251953125,890.978759765625
1545817267.955436,135464970,130.14622497558594,255.0,183.11167907714844
1545817275.140362,135479970,746.2114868164062,947.5714111328125,854.3842163085938
1545817302.360815,135494970,224.51161193847656,291.6666564941406,267.0772705078125
1545817309.156242,135509970,758.5269165039062,946.2083129882812,851.328369140625
1545817337.033453,135524970,113.7058334350586,206.75,147.0138702392578
1545817343.00452,135539970,828.849609375,890.413818359375,950.8771362304688
1545817370.842855,135554970,208.63897705078125,366.0,247.1112823486328
1545817376.733489,135569970,932.2673950195312,993.5516967773438,1077.524658203125
1545817404.70525,135584970,211.31304931640625,319.4444580078125,264.4096984863281
1545817411.532798,135599970,758.4763793945312,910.95654296875,871.2332153320312
1545817439.459457,135614970,102.42769622802734,189.39999389648438,131.53274536132812
1545817445.691454,135629970,751.0397338867188,950.6785888671875,857.6204833984375
1545817473.05374,135644970,96.5802230834961,212.0,129.0226593017578
1545817479.884171,135659970,816.6640014648438,915.3928833007812,951.5984497070312
1545817507.558675,135674970,178.47201538085938,260.25,218.43557739257812
1545817514.686074,135689970,815.6764526367188,976.2963256835938,953.381103515625
1545817541.617726,135704970,224.07907104492188,341.75,286.7640380859375
1545817548.521154,135719970,831.7157592773438,935.4483032226562,962.1747436523438
1545817575.612658,135734970,170.44752502441406,246.39999389648438,211.86221313476562
1545817581.809187,135749970,835.1010131835938,983.111083984375,964.5917358398438
1545817609.309509,135764970,164.63204956054688,259.5714416503906,203.88816833496094
1545817615.144543,135779970,731.1845703125,934.4583129882812,868.9611206054688
1545817642.581824,135794970,168.91127014160156,262.75,213.80296325683594
1545817648.394303,135809970,707.4866333007812,916.90478515625,826.4085083007812
1545817676.092942,135824970,132.1552276611328,221.5,167.3672332763672
1545817682.082039,135839970,735.3186645507812,917.1666870117188,881.0974731445312
1545817709.164501,135854970,615.326416015625,477.0,701.5616455078125
1545817715.260133,135869970,903.5743408203125,932.3103637695312,1048.077880859375
1545817742.816561,135884970,57.019378662109375,205.0,89.7402572631836
1545817750.45022,135899970,795.5077514648438,946.0,922.1166381835938
1545817777.042205,135914970,108.67193603515625,332.5,183.81378173828125
1545817784.767106,135929970,840.5072631835938,945.0344848632812,968.5885009765625
1545817811.728477,135944970,331.4090270996094,364.0,405.80126953125
1545817818.894231,135959970,918.9219360351562,976.0,1051.459228515625
1545817846.392141,135974970,196.110595703125,321.20001220703125,241.42056274414062
1545817852.173691,135989970,961.3851318359375,948.1923217773438,1100.1082763671875
1545817879.839102,136004970,169.60855102539062,269.79998779296875,214.6960906982422
1545817885.57617,136019970,770.32470703125,899.1851806640625,886.6581420898438
1545817913.329717,136034970,126.22270965576172,234.14285278320312,164.31239318847656
1545817918.935471,136049970,635.6102294921875,908.7692260742188,749.5322265625
1545817946.582029,136064970,442.4734191894531,451.0,518.1597900390625
1545817952.327615,136079970,737.3853149414062,938.586181640625,853.8711547851562
1545817980.088168,136094970,187.59365844726562,288.6000061035156,237.39395141601562
1545817986.197802,136109970,853.4264526367188,857.1428833007812,970.5421752929688
1545818013.463256,136124970,277.6335144042969,325.0,334.5141296386719
1545818020.758403,136139970,782.5440673828125,860.0,901.6448364257812
1545818047.645219,136154970,156.65692138671875,255.0,190.13462829589844
1545818055.422927,136169970,802.839599609375,931.8333129882812,916.088623046875
1545818082.669263,136184970,204.8908233642578,301.0,243.45281982421875
1545818090.279923,136199970,804.7728881835938,943.0714111328125,921.1192016601562
1545818117.820937,136214970,65.8425521850586,194.0,94.86927032470703
1545818123.434369,136229970,988.424072265625,981.0740966796875,1115.35791015625
1545818151.122614,136244970,267.47967529296875,401.0,325.5187072753906
1545818156.914185,136259970,726.8509521484375,832.586181640625,834.5657348632812
1545818184.616148,136274970,95.07549285888672,206.39999389648438,126.41938781738281
